"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3210000","PHMH320123210034087500011","20121106","","03","폐업","03","폐업","20180620","","","","02-521-9736","","137860","서울특별시 서초구 서초동 1337번지 22호","서울특별시 서초구 강남대로 321, 102호 (서초동, 대우디오빌프라임)","06627","씨유서초프라임점","2018-06-21 08:52:27","I","2018-08-31 23:59:59.0","","202580.644821513    ","443264.557852558    ",""
"3210000","PHMH320123210034087500012","20121106","","01","영업/정상","13","영업중","","","","","","","137860","서울특별시 서초구  1338번지 1호 풍림아이원플러스","서울특별시 서초구 효령로77길 14, 1층 (서초동, 풍림아이원플러스)","06628","씨유풍림플러스점","2013-07-20 16:02:36","I","2018-08-31 23:59:59.0","","202557.594794033    ","443135.423711097    ",""
"3210000","PHMH320123210034087500013","20121106","","03","폐업","03","폐업","20140414","","","","","","137848","서울특별시 서초구 방배동 982번지 2호","서울특별시 서초구 방배로 57, 1층 (방배동)","137848","미니스톱방배현대점","2014-04-14 18:40:26","I","2018-08-31 23:59:59.0","","199788.337062625    ","441943.697667396    ",""
"3210000","PHMH320123210034087500014","20121106","","03","폐업","03","폐업","20150828","","","","","","137831","서울특별시 서초구 방배동 807번지 2호","서울특별시 서초구 동광로 88, 1층 (방배동, 부운빌딩)","06585","지에스방배서래점","2015-08-31 11:35:41","I","2018-08-31 23:59:59.0","","199238.058555507    ","443453.070279827    ",""
"3210000","PHMH320123210034087500015","20121106","","03","폐업","03","폐업","20200120","","","","","","137891","서울특별시 서초구 양재동 110번지 18호","서울특별시 서초구 양재천로17길 26 (양재동)","06753","씨유양재오피스점","2020-01-23 14:04:25","U","2020-01-25 02:40:00.0","","203208.513564924    ","441571.047589012    ",""
"3210000","PHMH320123210034087500016","20121106","","03","폐업","03","폐업","20130930","","","","","","137888","서울특별시 서초구 양재동 13번지 14호","서울특별시 서초구 남부순환로350길 40 (양재동)","137888","미니스톱양재대로점","2013-09-30 18:07:46","I","2018-08-31 23:59:59.0","","203164.284778622    ","442323.818400629    ",""
"3210000","PHMH320123210034087500017","20121106","","03","폐업","03","폐업","20140507","","","","02-6282-2400","","137713","서울특별시 서초구 반포동 19번지 3호","서울특별시 서초구 신반포로 176, 110호 (반포동, 센트럴시티)","137713","미니스톱센트럴1점","2014-05-07 17:34:53","I","2018-08-31 23:59:59.0","","200250.447804795    ","444683.220506107    ",""
"3210000","PHMH320123210034087500018","2012-11-06","","01","영업/정상","13","영업중","","","","","","","137-818","서울특별시 서초구 방배동 445번지 5호","서울특별시 서초구 방배천로 5-3 (방배동, 도양빌딩)","06693","세븐일레븐 사당본점","2023-03-07 16:33:10","U","2022-12-03 00:09:00.0","","198358.536839066","441651.560578965",""
"3210000","PHMH320123210034087500019","20121106","","03","폐업","03","폐업","20220519","","","","","","137820","서울특별시 서초구 방배동 477번지 8호","서울특별시 서초구 효령로 18, 1층 (방배동)","06698","롯데씨브이에스711방배본점","2022-05-20 13:12:58","U","2021-12-04 22:02:00.0","","198787.689528508","441665.146287428",""
"3210000","PHMH320123210034087500020","20121107","","01","영업/정상","13","영업중","","","","","","","137808","서울특별시 서초구 반포동 718번지 9호","서울특별시 서초구 사평대로53길 103 (반포동)","06537","지에스25반포제일점","2013-07-20 17:17:01","I","2018-08-31 23:59:59.0","","201679.288007001    ","445167.636111493    ",""
"3210000","PHMH320123210034087500021","20121107","","03","폐업","03","폐업","20130924","","","","02-3474-9802","","137879","서울특별시 서초구 서초동 1627번지 5호","서울특별시 서초구 사임당로12길 17, 103호104호 (서초동, 교대빌딩)","137879","지에스25서울교대점","2013-11-04 19:58:59","I","2018-08-31 23:59:59.0","","201449.844532756    ","442900.247176304    ",""
"3210000","PHMH320123210034087500022","20121107","","01","영업/정상","13","영업중","","","","","02-581-8904","","137876","서울특별시 서초구 서초동 1593번지 7호","서울특별시 서초구 효령로53길 45 (서초동, 서초이오빌)","06652","서초이오빌점(미니스톱)","2013-07-20 17:23:45","I","2018-08-31 23:59:59.0","","201070.374374053    ","442706.851934959    ",""
"3210000","PHMH320123210034087500023","20121107","","03","폐업","03","폐업","20130715","","","","02-3442-3139","","137818","서울특별시 서초구 방배동 454번지 10호","서울특별시 서초구 방배천로2안길 77, 1층 (방배동)","137818","씨유방배명성점","2013-09-17 16:04:45","I","2018-08-31 23:59:59.0","","198505.112337527    ","442025.662474099    ",""
"3210000","PHMH320123210034087500024","20121113","","03","폐업","03","폐업","20130927","","","","","","137863","서울특별시 서초구 서초동 1364번지 11호","서울특별시 서초구 서운로 6 (서초동)","137863","지에스25서초코날점","2013-09-27 17:36:28","I","2018-08-31 23:59:59.0","","202580.12152321     ","442504.857274177    ",""
"3210000","PHMH320123210034087500025","20121108","","03","폐업","03","폐업","20190327","","","","02-537-3113","","137049","서울특별시 서초구 반포동 115번지 5호","서울특별시 서초구 신반포로11길 40 (반포동)","06500","미니스톱반포2호점","2019-03-27 18:09:19","U","2019-03-29 02:40:00.0","","199512.055421857    ","445283.167984819    ","59.4"
"3210000","PHMH320123210034087500026","20121108","","03","폐업","03","폐업","20140818","","","","02-3472-8795","","137860","서울특별시 서초구 서초동 1337번지 세인트하이얀빌딩 107호","서울특별시 서초구 사임당로 174, 107호 (서초동, 세인트하이얀빌딩)","137860","지에스25서초세인트점","2014-08-18 18:06:25","I","2018-08-31 23:59:59.0","","202463.85950988     ","443356.365859457    ",""
"3210000","PHMH320123210034087500027","20121108","","03","폐업","03","폐업","20151207","","","","02-585-7053","","137819","서울특별시 서초구 방배동 464번지 31호","서울특별시 서초구 청두곶길 41 (방배동)","06691","지에스25방배청두","2015-12-07 17:43:04","I","2018-08-31 23:59:59.0","","198625.088894022    ","442018.530552481    ",""
"3210000","PHMH320123210034087500028","20121108","","01","영업/정상","13","영업중","","","","","","","137844","서울특별시 서초구 방배동 929번지 1호","서울특별시 서초구 효령로23길 90 (방배동)","06681","씨유방배제일점","2013-10-08 15:44:55","I","2018-08-31 23:59:59.0","","199228.876460206    ","442445.304746056    ",""
"3210000","PHMH320123210034087500030","20121108","","03","폐업","03","폐업","20150406","","","","02-598-1480","","137818","서울특별시 서초구 방배동 450번지 8호","서울특별시 서초구 방배천로2안길 17 (방배동)","137818","미니스톱방배동광점","2015-04-06 17:47:42","I","2018-08-31 23:59:59.0","","198490.65999772     ","441731.458878426    ",""
"3210000","PHMH320123210034087500031","20121108","","03","폐업","03","폐업","20190117","","","","02-599-0201","","137833","서울특별시 서초구 방배동 822번지 21호","서울특별시 서초구 동광로10길 21-7, 1층 (방배동)","06565","세븐일레븐방배명성점","2019-01-17 17:31:53","U","2019-01-19 02:40:00.0","","198727.192309173    ","443106.695265039    ",""
"3210000","PHMH320123210034087500032","20121109","","03","폐업","03","폐업","20140528","","","","02-586-3102","","137878","서울특별시 서초구 서초동 1624번지 3호","서울특별시 서초구 사임당로8길 4, 1층 (서초동)","137878","지에스25서초남부점","2014-05-29 10:18:16","I","2018-08-31 23:59:59.0","","201279.501895302    ","442904.854377968    ",""
"3210000","PHMH320123210034087500033","20121109","","03","폐업","03","폐업","20140516","","","","02-598-9941","","137820","서울특별시 서초구 방배동 481번지 1호","서울특별시 서초구 효령로2길 26 (방배동)","137820","미니스톱방배무지개점","2014-05-16 15:02:21","I","2018-08-31 23:59:59.0","","198838.219246959    ","441538.281652103    ",""
"3210000","PHMH320123210034087500034","20121109","","03","폐업","03","폐업","20180904","","","","02-3487-2122","","137850","서울특별시 서초구 방배동 1008번지 2호 방배힐아파트 103호","서울특별시 서초구 남부순환로 2311-12, 103호 (방배동, 방배힐아파트)","06714","지에스25방배아트힐","2018-09-04 18:24:51","U","2018-09-04 23:59:59.0","","200382.677670522    ","441721.278243893    ",""
"3210000","PHMH320123210034087500035","20121109","","03","폐업","03","폐업","20170613","","","","02-511-6377","","137902","서울특별시 서초구 잠원동 12번지 17호 대양빌딩 103호","서울특별시 서초구 강남대로 617, 103호 (잠원동, 대양빌딩)","06524","지에스25신사대로점","2017-06-13 15:21:22","I","2018-08-31 23:59:59.0","","201581.824256847    ","446071.552127846    ",""
"3210000","PHMH320123210034087500036","20121109","","03","폐업","03","폐업","20180516","","","","02-3477-3207","","137856","서울특별시 서초구 서초동 1307번지 7호","서울특별시 서초구 강남대로61길 10 (서초동)","06614","지에스25서초프라자점","2018-05-17 09:08:29","I","2018-08-31 23:59:59.0","","202183.509841993    ","444119.505393165    ",""
"3210000","PHMH320123210034087500037","20121109","","03","폐업","03","폐업","20140415","","","","02-529-0456","","137894","서울특별시 서초구 양재동 249번지 13호","서울특별시 서초구 마방로2길 15-5 (양재동)","137894","세븐일레븐양재한영점","2014-04-15 19:03:45","I","2018-08-31 23:59:59.0","","203418.196843008    ","441220.319516383    ",""
"3210000","PHMH320123210034087500038","20121109","","01","영업/정상","13","영업중","","","","","02-525-0593","","137927","서울특별시 서초구 서초동 1451번지 7호","서울특별시 서초구 반포대로8길 5-10 (서초동)","06716","지에스25서초예전점","2013-10-08 16:44:14","I","2018-08-31 23:59:59.0","","201023.856936308    ","442375.121390127    ",""
"3210000","PHMH320123210034087500039","20121109","","03","폐업","03","폐업","20200914","","","","02-587-0870","","137878","서울특별시 서초구 서초동 1626번지 5호","서울특별시 서초구 사임당로12길 2, 1층 (서초동, 서일빌딩)","06640","씨유서울교대점","2020-09-16 11:08:52","U","2020-09-18 02:40:00.0","","201403.083296391    ","442954.508271095    ",""
"3210000","PHMH320123210034087500040","20121109","","03","폐업","03","폐업","20160731","","","","","","137897","서울특별시 서초구 양재동 332번지 13호","서울특별시 서초구 동산로2길 11 (양재동)","06785","미니스톱양재제일점","2016-08-05 21:05:09","I","2018-08-31 23:59:59.0","","203642.482050635    ","440794.790176744    ",""
"3210000","PHMH320123210034087500041","20121109","","04","취소/말소/만료/정지/중지","24","직권폐업","20180914","","","","02-6368-4525","","137817","서울특별시 서초구 방배동 439번지 1호","서울특별시 서초구 동작대로 68, 1층 (방배동)","06677","세븐일레븐방배롯데캐슬점","2018-09-14 10:27:39","U","2018-09-14 23:59:59.0","","198364.994691704    ","442272.859620849    ",""
"3210000","PHMH320123210034087500042","20121109","","01","영업/정상","13","영업중","","","","","02-587-9889","","137849","서울특별시 서초구 방배동 985번지 20호","서울특별시 서초구 효령로34길 23-3, 101호 (방배동)","06704","세븐일레븐방배중앙점","2022-06-20 09:14:11","U","2021-12-05 22:02:00.0","","199910.212518558","442062.496825897",""
"3210000","PHMH320123210034087500043","20121109","","01","영업/정상","13","영업중","","","","","02-598-2268","","137843","서울특별시 서초구 방배동 915번지 5호","서울특별시 서초구 효령로27길 11, 1층 (방배동)","06687","지에스25방배푸른","2013-10-08 19:24:08","I","2018-08-31 23:59:59.0","","199500.705776019    ","442128.0381347      ",""
"3210000","PHMH320123210034087500044","20121109","","01","영업/정상","13","영업중","","","","","02-583-0215","","137841","서울특별시 서초구 방배동 895번지 16호","서울특별시 서초구 서초대로 122 (방배동)","06664","지에스25방배내방점","2013-10-08 19:26:37","I","2018-08-31 23:59:59.0","","199560.518796905    ","442865.174132956    ",""
"3210000","PHMH320123210034087500045","20121109","","03","폐업","03","폐업","20160719","","","","02-581-3173","","137818","서울특별시 서초구 방배동 448번지 5호","서울특별시 서초구 방배천로4길 48 (방배동)","06693","지에스25방배황해","2016-07-22 16:09:30","I","2018-08-31 23:59:59.0","","198611.331774553    ","441675.167972532    ",""
"3210000","PHMH320123210034087500046","20121109","","03","폐업","03","폐업","20150226","","","","02-522-0356","","137821","서울특별시 서초구 방배동 484번지 1호","서울특별시 서초구 효령로4길 56-16, 101호 (방배동)","137821","지에스25방배래미안","2015-02-26 17:42:01","I","2018-08-31 23:59:59.0","","199050.700187864    ","441491.630757266    ",""
"3210000","PHMH320123210034087500047","20121109","","03","폐업","03","폐업","20131106","","","","02-588-0843","","137824","서울특별시 서초구 방배동 537번지 10호","서울특별시 서초구 효령로 50, B1층 (방배동)","137824","지에스25방배효령점","2013-11-06 17:55:18","I","2018-08-31 23:59:59.0","","199052.193690866    ","441831.105806626    ",""
"3210000","PHMH320123210034087500048","20121109","","04","취소/말소/만료/정지/중지","24","직권폐업","20190926","","","","02-521-6202","","137818","서울특별시 서초구 방배동 442번지 3호","서울특별시 서초구 동작대로 36 (방배동)","06691","미니스톱동작대로점","2019-09-26 17:34:10","U","2019-09-28 02:40:00.0","","198351.955          ","441943.104999999    ",""
"3210000","PHMH320123210034087500049","20121109","","03","폐업","03","폐업","20151207","","","","02-521-1121","","137876","서울특별시 서초구 서초동 1589번지 12호","서울특별시 서초구 반포대로14길 42 (서초동)","06653","미니스톱서초효령점","2015-12-07 14:50:27","I","2018-08-31 23:59:59.0","","201119.982045149    ","442629.209364724    ",""
"3210000","PHMH320123210034087500050","20121109","","03","폐업","03","폐업","20140930","","","","","","137855","서울특별시 서초구 서초동 1304번지 5호","서울특별시 서초구 강남대로 445, 102호 (서초동)","137855","미니스톱서초우신점","2014-09-30 18:54:50","I","2018-08-31 23:59:59.0","","202163.802234786    ","444420.91400537     ",""
"3210000","PHMH320123210034087500051","20121112","","03","폐업","03","폐업","20160930","","","","02-571-7024","","137887","서울특별시 서초구 양재동 8번지 71호","서울특별시 서초구 남부순환로356길 33, 1층 (양재동)","06742","미니스톱양재으뜸점","2016-09-30 18:01:20","I","2018-08-31 23:59:59.0","","203311.510959821    ","442373.928309843    ",""
"3210000","PHMH320123210034087500052","20121112","","03","폐업","03","폐업","20140804","","","","02-3446-3695","","137903","서울특별시 서초구 잠원동 21번지 7호","서울특별시 서초구 강남대로 595, 1층 (잠원동)","137903","(주)바이더웨이신사본점","2014-08-04 18:15:21","I","2018-08-31 23:59:59.0","","201650.490097337    ","445846.620020332    ",""
"3210000","PHMH320123210034087500053","20121112","","03","폐업","03","폐업","20131025","","","","02-3474-5651","","137859","서울특별시 서초구 서초동 1332번지 7호","서울특별시 서초구 사임당로 139, 101호 (서초동, 삼정빌딩)","137859","지에스25서초점","2013-10-25 16:58:43","I","2018-08-31 23:59:59.0","","202128.626956395    ","443285.681199166    ",""
"3210000","PHMH320123210034087500054","20121112","","03","폐업","03","폐업","20160307","","","","02-521-5517","","137863","서울특별시 서초구 서초동 1362번지","서울특별시 서초구 강남대로39길 5, 107-2호 (서초동)","06735","지에스25서초위브점","2016-03-07 18:04:56","I","2018-08-31 23:59:59.0","","202814.547442793    ","442662.268719493    ",""
"3210000","PHMH320123210034087500055","20121112","","01","영업/정상","13","영업중","","","","","02-594-3842","","137852","서울특별시 서초구 방배동 2133번지","서울특별시 서초구 동광로 9 (방배동)","06560","세븐일레븐방배아이파크점","2022-10-25 11:18:15","U","2021-10-30 22:07:00.0","","198519.293781644","443204.919995955",""
"3210000","PHMH320123210034087500056","20121112","","03","폐업","03","폐업","20140528","","","","02-6282-5669","","137960","서울특별시 서초구 반포동 118번지 1호","서울특별시 서초구 사평대로 205 (반포동, 센트럴시티)","137960","미니스톱신메리어트점","2014-05-28 11:09:59","I","2018-08-31 23:59:59.0","","200498.419906679    ","444663.248026189    ",""
"3210000","PHMH320123210034087500057","20121112","","03","폐업","03","폐업","20150429","","","","070-8883-6231","","137817","서울특별시 서초구 방배동 421번지 1호 세양아르비체 101동 107호","서울특별시 서초구 서초대로 12, 101동 107호 (방배동, 세양아르비체)","137817","미니스톱이수세양점","2015-04-29 16:42:04","I","2018-08-31 23:59:59.0","","198487.958709466    ","442537.940545589    ",""
"3210000","PHMH320123210034087500058","20121112","","03","폐업","03","폐업","20140630","","","","02-3478-0786","","137882","서울특별시 서초구 서초동 1689번지 1호","서울특별시 서초구 서초대로 331, 1층 (서초동)","137882","지에스25서초금호점","2014-06-30 15:43:21","I","2018-08-31 23:59:59.0","","201490.930808264    ","443662.43962162     ",""
"3210000","PHMH320123210034087500059","20121112","","04","취소/말소/만료/정지/중지","24","직권폐업","20171110","","","","070-7715-2247","","137858","서울특별시 서초구 서초동 1327번지 10호","서울특별시 서초구 서초대로78길 30, 1층 (서초동)","06621","지에스25서초승리점","2017-11-10 17:26:45","I","2018-08-31 23:59:59.0","","202402.876250587    ","443657.68661699     ",""
"3210000","PHMH320123210034087500060","20121112","","03","폐업","03","폐업","20191209","","","","02-529-5424","","137900","서울특별시 서초구 우면동 65번지 1호","서울특별시 서초구 바우뫼로7길 13, 104호 (우면동)","06762","지에스25서초우면점","2019-12-10 08:56:11","U","2019-12-12 02:40:00.0","","202114.124896604    ","440971.575321744    ",""
"3210000","PHMH320123210034087500061","20121112","","03","폐업","03","폐업","20220217","","","","02-542-7879","","137810","서울특별시 서초구 반포동 741번지","서울특별시 서초구 주흥길 12 (반포동)","06542","지에스25반포2점","2022-02-17 17:08:59","U","2022-02-19 02:40:00.0","","201763.942610923    ","444699.089834247    ","0"
"3210000","PHMH320123210034087500062","20121112","","03","폐업","03","폐업","20211015","","","","02-532-33240","","137830","서울특별시 서초구 방배동 793번지 4호","서울특별시 서초구 동광로 55 (방배동)","06561","세븐일레븐방배동광점","2021-10-15 14:26:52","U","2021-10-17 02:40:00.0","","198927.744463937    ","443343.635611175    ","0"
"3210000","PHMH320123210034087500063","20121112","","03","폐업","03","폐업","20140717","","","","02-571-7012","","137894","서울특별시 서초구 양재동 242번지 8호","서울특별시 서초구 강남대로18길 11 (양재동)","137894","미니스톱양재그린점","2014-07-17 16:32:08","I","2018-08-31 23:59:59.0","","203417.855710117    ","441098.505617348    ",""
"3210000","PHMH320123210034087500064","20121112","","01","영업/정상","13","영업중","","","","","02-583-3670","","137877","서울특별시 서초구 서초동 1605번지 4호","서울특별시 서초구 효령로 349-5, 1층 (서초동)","06643","지에스25서초프랜드","2015-05-26 16:39:28","I","2018-08-31 23:59:59.0","","201871.931061593    ","442758.453375394    ",""
"3210000","PHMH320123210034087500065","20121112","","03","폐업","03","폐업","20170912","","","","02-532-4748","","137838","서울특별시 서초구 방배동 857번지 42호","서울특별시 서초구 서초대로15길 47, 1층 (방배동)","06571","세븐일레븐서초방배점","2017-09-13 15:00:06","I","2018-08-31 23:59:59.0","","198953.824333736    ","442938.639556478    ",""
"3210000","PHMH320123210034087500066","20121112","","03","폐업","03","폐업","20140509","","","","02-512-8898","","137808","서울특별시 서초구 반포동 706번지 10호","서울특별시 서초구 강남대로 545-4 (반포동)","137808","미니스톱논현역2점","2014-05-09 17:22:38","I","2018-08-31 23:59:59.0","","201796.954582592    ","445368.284306742    ",""
"3210000","PHMH320123210034087500067","20121112","","03","폐업","03","폐업","20140626","","","","02-582-1036","","137866","서울특별시 서초구 서초동 1444번지 21호","서울특별시 서초구 서초중앙로2길 35 (서초동)","137866","바이더웨이","2014-06-26 14:56:20","I","2018-08-31 23:59:59.0","","201627.440092095    ","442435.346687409    ",""
"3210000","PHMH320123210034087500068","20121112","","03","폐업","03","폐업","20160429","","","","02-578-5351","","137895","서울특별시 서초구 양재동 274번지 1호","서울특별시 서초구 마방로10길 22 (양재동)","06776","미니스톱양재점","2016-05-02 11:17:57","I","2018-08-31 23:59:59.0","","203808.940239441    ","441572.948918088    ",""
"3210000","PHMH320123210034087500069","20121112","","03","폐업","03","폐업","20211025","","","","02-597-5747","","137862","서울특별시 서초구 서초동 1357번지","서울특별시 서초구 강남대로47길 25, 1층 (서초동)","06729","지에스25서초영동","2021-11-15 16:41:18","U","2021-11-17 02:40:00.0","","202614.651351192    ","442916.167601953    ","0"
"3210000","PHMH320123210034087500070","20121112","","01","영업/정상","13","영업중","","","","","070-7808-6010","","137893","서울특별시 서초구 양재동 220번지","서울특별시 서초구 매헌로1길 26 (양재동)","06772","세븐일레븐양재엘지전자점","2013-10-08 20:56:10","I","2018-08-31 23:59:59.0","","202951.286597418    ","440028.495682196    ",""
"3210000","PHMH320123210034087500071","20121112","","03","폐업","03","폐업","20170403","","","","02-3482-0713","","137856","서울특별시 서초구 서초동 1316번지 1호","서울특별시 서초구 강남대로61길 25 (서초동)","06616","세븐일레븐서초프라자점","2017-04-03 18:01:02","I","2018-08-31 23:59:59.0","","202050.135048416    ","444020.203860684    ",""
"3210000","PHMH320123210034087500072","20121113","","03","폐업","03","폐업","20140328","","","","02-3487-1007","","137873","서울특별시 서초구 서초동 1549번지 5호","서울특별시 서초구 반포대로22길 35, 101호 (서초동)","137873","지에스25서초서미점","2014-03-28 16:18:35","I","2018-08-31 23:59:59.0","","200869.73000652     ","443060.884432029    ",""
"3210000","PHMH320123210034087500073","20121113","","03","폐업","03","폐업","20190311","","","","02-572-5054","","137897","서울특별시 서초구 양재동 340번지 3호","서울특별시 서초구 강남대로8길 40-13, 103호104호 (양재동)","06786","지에스25양재한양","2019-03-11 15:15:35","U","2019-03-13 02:40:00.0","","203767.925000914    ","440760.638333247    ",""
"3210000","PHMH320123210034087500074","20121113","","03","폐업","03","폐업","20131115","","","","070-8803-2247","","137896","서울특별시 서초구 양재동 305번지 11호","서울특별시 서초구 언남12길 1, 1층 (양재동)","137896","세븐일레븐양재매헌점","2013-11-15 16:56:12","I","2018-08-31 23:59:59.0","","203862.73           ","441348.675          ",""
"3210000","PHMH320123210034087500075","20121113","","01","영업/정상","13","영업중","","","","","02-581-6240","","","서울특별시 서초구 서초동 1553-16 홍은빌딩","서울특별시 서초구 반포대로30길 5, 홍은빌딩 1층 (서초동)","06647","씨유 뉴서초역점","2022-01-25 15:32:41","U","2022-01-27 02:40:00.0","","200715.479200325    ","443273.962379293    ","0"
"3210000","PHMH320123210034087500076","20121116","","03","폐업","03","폐업","20131010","","","","","","137879","서울특별시 서초구 서초동 1631번지 1호","서울특별시 서초구 사임당로 102-5 (서초동)","137879","(주)코리아세븐교대점","2013-10-10 18:58:52","I","2018-08-31 23:59:59.0","","201808.286683795    ","443101.599671009    ",""
"3210000","PHMH320123210034087500078","20121113","","03","폐업","03","폐업","20160930","","","","02-587-1887","","137864","서울특별시 서초구 서초동 1428번지 13호","서울특별시 서초구 남부순환로333길 15-4 (서초동)","06725","씨유서초오피스점","2016-10-04 10:38:06","I","2018-08-31 23:59:59.0","","201714.607943348    ","442380.190156585    ",""
"3210000","PHMH320123210034087500079","20121113","","03","폐업","03","폐업","20130228","","","","02-535-8548","","137806","서울특별시 서초구 반포동 94번지 7호","서울특별시 서초구 서래로 43 (반포동)","137806","365플러스편의점반포서래점","2013-11-14 13:46:21","I","2018-08-31 23:59:59.0","","199771.082126481    ","444078.241956043    ",""
"3210000","PHMH320123210034087500080","20121113","","01","영업/정상","13","영업중","","","","","02-584-0858","","137881","서울특별시 서초구 서초동 1676번지 1호","서울특별시 서초구 서초대로 332, 1층 (서초동)","06632","씨유교대역점","2013-10-10 17:25:11","I","2018-08-31 23:59:59.0","","201513.21956369     ","443609.105458048    ",""
"3210000","PHMH320123210034087500081","20121113","","01","영업/정상","13","영업중","","","","","02-599-6797","","137803","서울특별시 서초구 반포동 54번지 3호","서울특별시 서초구 고무래로8길 9, 1층 (반포동)","06593","지에스25반포1점","2013-10-10 17:27:53","I","2018-08-31 23:59:59.0","","200836.484603059    ","444418.23261792     ",""
"3210000","PHMH320123210034087500082","20121113","","03","폐업","03","폐업","20160908","","","","02-573-4589","","137897","서울특별시 서초구 양재동 321번지 2호","서울특별시 서초구 강남대로12길 49, 1층 (양재동)","06779","지에스25양재공원점","2016-09-09 09:03:35","I","2018-08-31 23:59:59.0","","203589.242444604    ","440984.075596192    ",""
"3210000","PHMH320123210034087500083","20121113","","03","폐업","03","폐업","20161014","","","","02-587-3231","","137860","서울특별시 서초구 서초동 1337번지 14호","서울특별시 서초구 사임당로 178, 115호 (서초동)","06627","미니스톱서초이즈타워점","2016-10-15 12:20:11","I","2018-08-31 23:59:59.0","","202503.871647418    ","443326.129565179    ",""
