"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3080000","PHMH320123080033087500030","20121109","","03","폐업","03","폐업","20161230","","","","02-988-6663","","142815","서울특별시 강북구 미아동 323번지 34호","서울특별시 강북구 솔샘로65길 72 (미아동)","01176","세븐일레븐 미아성암여고점","2016-12-30 14:09:35","I","2018-08-31 23:59:59.0","","202269.482029831    ","457567.309449292    ",""
"3080000","PHMH320123080033087500031","20121109","","03","폐업","03","폐업","20171101","","","","02-900-5190","","142870","서울특별시 강북구 수유동 422번지 16호","서울특별시 강북구 인수봉로 194 (수유동)","01089","GS25 수유청수점","2017-11-01 14:11:00","I","2018-08-31 23:59:59.0","","201087.091652595    ","459391.238848081    ",""
"3080000","PHMH320123080033087500032","20121109","","03","폐업","03","폐업","20160901","","","","02-989-0265","","142815","서울특별시 강북구 미아동 328번지 22호","서울특별시 강북구 솔샘로 297 (미아동)","01178","씨유 미아중앙점","2016-09-01 13:46:38","I","2018-08-31 23:59:59.0","","202182.93268109     ","457323.659624538    ",""
"3080000","PHMH320123080033087500033","20121109","","03","폐업","03","폐업","20131206","","","","02-905-1988","","142864","서울특별시 강북구 번동 415번지 1호","서울특별시 강북구 한천로131길 33 (번동)","142864","GS25 번동교보점","2013-12-06 10:01:04","I","2018-08-31 23:59:59.0","","202305.335482472    ","459507.057044616    ",""
"3080000","PHMH320123080033087500034","20121109","","03","폐업","03","폐업","20160923","","","","02-986-2306","","142810","서울특별시 강북구 미아동 217번지 2호","서울특별시 강북구 솔매로45길 99 (미아동)","01118","미니스톱 미아솔매점","2016-09-26 09:46:48","I","2018-08-31 23:59:59.0","","202014.63759645     ","458667.078221128    ",""
"3080000","PHMH320123080033087500035","20121109","","03","폐업","03","폐업","20121121","","","","02-986-3917","","142874","서울특별시 강북구 수유동 50번지 1호","서울특별시 강북구 도봉로77길 25 (수유동)","142874","세븐일레븐 수유본점","2013-10-24 10:08:54","I","2018-08-31 23:59:59.0","","201850.689414287    ","459025.842362636    ",""
"3080000","PHMH320123080033087500036","20121109","","03","폐업","03","폐업","20200106","","","","02-903-0065","","142772","서울특별시 강북구 수유동 730번지","서울특별시 강북구 한천로159길 8 (수유동)","01040","세븐일레븐 수유래미안점","2020-01-06 13:52:32","U","2020-01-08 02:40:00.0","","201524.718069664    ","460260.14134764     ",""
"3080000","PHMH320123080033087500037","20121112","","03","폐업","03","폐업","20151120","","","","070-4400-9945","","142730","서울특별시 강북구 미아동 813번지","서울특별시 강북구 삼양로19길 25 (미아동)","01200","세븐일레븐 미아래미안점","2015-11-20 17:49:57","I","2018-08-31 23:59:59.0","","201760.433753367    ","456845.373829971    ",""
"3080000","PHMH320123080033087500038","2012-11-12","","01","영업/정상","13","영업중","","","","","02-900-3089","","","서울특별시 강북구 수유동 563번지 15호 준곡빌딩","서울특별시 강북구 4.19로13길 3, 준곡빌딩 1층 (수유동)","01014","세븐일레븐 수유사일구로점","2023-05-26 13:10:51","U","2022-12-04 22:08:00.0","","200540.026077316","460352.745003132",""
"3080000","PHMH320123080033087500039","2012-11-12","","01","영업/정상","13","영업중","","","","","02-982-6659","","142-100","서울특별시 강북구 미아동 693번지","서울특별시 강북구 삼양로27길 20 (미아동)","01194","세븐일레븐 미아삼성점","2023-05-08 09:55:43","U","2022-12-04 23:00:00.0","","201706.924788295","457406.150353177",""
"3080000","PHMH320123080033087500040","20121112","","03","폐업","03","폐업","20140625","","","","02-908-6659","","142877","서울특별시 강북구 수유동 370번지 4호","서울특별시 강북구 삼양로 425 (수유동)","142877","미니스톱 수유가오리점","2014-06-25 17:52:37","I","2018-08-31 23:59:59.0","","201390.93112055     ","459904.537484995    ",""
"3080000","PHMH320123080033087500041","20121112","","03","폐업","03","폐업","20210225","","","","02-905-1325","","142890","서울특별시 강북구 수유동 1번지 60호","서울특별시 강북구 수유로 79 (수유동)","01080","미니스톱 수유대한점","2021-02-26 11:18:06","U","2021-02-28 02:40:00.0","","201898.258288762    ","459339.48319724     ",""
"3080000","PHMH320123080033087500042","20121112","","01","영업/정상","13","영업중","","","","","02-908-9303","","142878","서울특별시 강북구 수유동 223번지 1호","서울특별시 강북구 노해로 38 (수유동)","01072","미니스톱 수유점","2013-10-24 11:23:53","I","2018-08-31 23:59:59.0","","201966.757679268    ","459615.018158491    ",""
"3080000","PHMH320123080033087500043","20121112","","04","취소/말소/만료/정지/중지","24","직권폐업","20190801","","","","02-997-7773","","142872","서울특별시 강북구 수유동 36번지 1호","서울특별시 강북구 삼각산로 140 (수유동)","01075","세븐일레븐","2019-08-02 11:08:47","U","2019-08-04 02:40:00.0","","201671.427024911    ","459835.57109756     ",""
"3080000","PHMH320123080033087500044","20121112","","03","폐업","03","폐업","20140527","","","","","","142867","서울특별시 강북구 번동 447번지 51호","서울특별시 강북구 오패산로77길 17 (번동)","142867","미니스톱 수유사랑점","2014-05-27 17:28:39","I","2018-08-31 23:59:59.0","","202211.716032203    ","459371.602374622    ",""
"3080000","PHMH320123080033087500045","20121112","","03","폐업","03","폐업","20161028","","","","02-903-7974","","142876","서울특별시 강북구 수유동 174번지 17호","서울특별시 강북구 한천로 1038 (수유동)","01054","GS25 수유점","2016-10-28 15:12:41","I","2018-08-31 23:59:59.0","","202320.107705421    ","459762.443159939    ",""
"3080000","PHMH320123080033087500046","20121112","","03","폐업","03","폐업","20220706","","","","02-903-6594","","142878","서울특별시 강북구 수유동 229번지 2호","서울특별시 강북구 도봉로87길 3 (수유동)","01073","세븐일레븐 수유메인점","2022-07-08 14:23:15","U","2021-12-06 23:00:00.0","","202151.414278006","459525.916130938",""
"3080000","PHMH320123080033087500047","20121112","","03","폐업","03","폐업","20170802","","","","02-906-0209","","142864","서울특별시 강북구 번동 412번지 52호","서울특별시 강북구 한천로 981 (번동)","01066","미니스톱 번동스타점","2017-08-03 08:53:28","I","2018-08-31 23:59:59.0","","202717.207955651    ","459366.276320496    ",""
"3080000","PHMH320123080033087500048","20121112","","01","영업/정상","13","영업중","","","","","02-982-6517","","","서울특별시 강북구 수유동 736번지 6호","서울특별시 강북구 삼양로 285, 1층 (수유동)","01103","CU 미아은혜점","2019-06-26 18:05:55","U","2019-06-28 02:40:00.0","","201495.993282675    ","458513.824003999    ",""
"3080000","PHMH320123080033087500049","20121112","","03","폐업","03","폐업","20210531","","","","","","142867","서울특별시 강북구 번동 446번지 1호","서울특별시 강북구 오패산로 413 (번동)","01062","미니스톱 수유역점","2021-05-31 17:51:59","U","2021-06-02 02:40:00.0","","202239.16272229     ","459453.321569418    ",""
"3080000","PHMH320123080033087500050","20121112","","03","폐업","03","폐업","20171114","","","","02-6085-8188","","142867","서울특별시 강북구 번동 446번지 7호","서울특별시 강북구 도봉로82길 11 (번동)","01062","GS25 수유삼성점","2017-11-14 17:33:13","I","2018-08-31 23:59:59.0","","202083.341918257    ","459281.541594848    ",""
"3080000","PHMH320123080033087500051","20121112","","03","폐업","03","폐업","20200731","","","","02-905-7770","","142864","서울특별시 강북구 번동 417번지 18호","서울특별시 강북구 한천로131길 13 (번동)","01064","세븐일레븐","2020-07-31 15:04:26","U","2020-08-02 02:40:00.0","","202368.339005211    ","459578.776160988    ",""
"3080000","PHMH320123080033087500052","20121112","","01","영업/정상","13","영업중","","","","","02-900-5571","","142070","서울특별시 강북구 수유동 281번지 40호","서울특별시 강북구 4.19로1길 16 (수유동)","01029","씨유 수유행복점","2013-10-24 16:14:51","I","2018-08-31 23:59:59.0","","201113.550566503    ","460544.416975982    ",""
"3080000","PHMH320123080033087500053","20121112","","03","폐업","03","폐업","20221221","","","","02-902-1528","","142891","서울특별시 강북구 수유동 7번지 4호","서울특별시 강북구 수유로 84 (수유동)","01081","세븐일레븐 수유사거리점","2022-12-22 12:44:46","U","2021-11-01 22:04:00.0","","201946.311136266","459304.771839772",""
"3080000","PHMH320123080033087500054","20121112","","03","폐업","03","폐업","20170502","","","","02-990-4426","","142878","서울특별시 강북구 수유동 194번지 41호","서울특별시 강북구 한천로143길 16 (수유동)","01070","세븐일레븐 수유어울림점","2017-05-08 08:23:58","I","2018-08-31 23:59:59.0","","202084.296210924    ","459822.930538412    ",""
"3080000","PHMH320123080033087500055","20121112","","03","폐업","03","폐업","20150527","","","","02-900-5185","","142887","서울특별시 강북구 수유동 548번지 3호","서울특별시 강북구 인수봉로 287 (수유동)","142887","씨유 수유푸른점","2015-05-27 13:44:08","I","2018-08-31 23:59:59.0","","200861.77746873     ","460221.682627333    ",""
"3080000","PHMH320123080033087500056","20121113","","03","폐업","03","폐업","20210820","","","","02-985-2273","","142804","서울특별시 강북구 미아동 860번지 163호","서울특별시 강북구 도봉로10길 34 (미아동)","01219","코리아세븐 미아롯데점","2021-08-20 16:14:48","U","2021-08-22 02:40:00.0","","202679.047455641    ","456878.750720483    ","0"
"3080000","PHMH320123080033087500057","20121113","","03","폐업","03","폐업","20131213","","","","","","142814","서울특별시 강북구 미아동 775번지 42호","서울특별시 강북구 솔매로 60 (미아동)","142814","미니스톱 강북미아점","2013-12-16 17:55:14","I","2018-08-31 23:59:59.0","","201592.785667413    ","458045.187962573    ",""
"3080000","PHMH320123080033087500058","20121113","","03","폐업","03","폐업","20140520","","","","02-945-9881","","142810","서울특별시 강북구 미아동 203번지 5호","서울특별시 강북구 도봉로 229 (미아동)","142810","씨유 미아대로점","2014-05-20 17:43:55","I","2018-08-31 23:59:59.0","","202118.124196494    ","458524.956816408    ",""
"3080000","PHMH320123080033087500059","20121113","","03","폐업","03","폐업","20140331","","","","","","142867","서울특별시 강북구 번동 449번지 1호","서울특별시 강북구 도봉로 308 (번동)","142867","미니스톱 수유중앙점","2014-03-31 16:51:50","I","2018-08-31 23:59:59.0","","202032.757631932    ","459259.443978524    ",""
"3080000","PHMH320123080033087500060","20121113","","02","휴업","02","휴업","","20200729","20210729","","02-903-9578","","142883","서울특별시 강북구 수유동 554번지 96호","서울특별시 강북구 인수봉로 272 (수유동)","01031","위드미 인수점","2020-07-29 16:55:13","U","2020-07-31 02:40:00.0","","200914.804917557    ","460057.510286679    ",""
"3080000","PHMH320123080033087500061","20121113","","01","영업/정상","13","영업중","","","","","","","142867","서울특별시 강북구 번동 448번지 2호","서울특별시 강북구 덕릉로 99 (번동)","01069","씨유 강북드림점","2021-06-16 16:06:38","U","2021-06-18 02:40:00.0","","202104.349515713    ","459183.280207514    ",""
"3080000","PHMH320123080033087500062","20121113","","01","영업/정상","13","영업중","","","","","02-989-5659","","","서울특별시 강북구 미아동 160-13","서울특별시 강북구 도봉로 280, 1층 (미아동)","01128","세븐일레븐 수유으뜸점","2021-06-09 11:32:46","U","2021-06-11 02:40:00.0","","202028.476603745    ","459003.081658988    ",""
"3080000","PHMH320123080033087500063","2023-06-20","","01","영업/정상","13","영업중","","","","","02-985-7440","","142-809","서울특별시 강북구 미아동 134번지 94호","서울특별시 강북구 도봉로 132 (미아동)","01161","씨유 미아대양점","2023-06-22 17:36:58","U","2022-12-05 22:04:00.0","","202465.812670189","457602.883029765",""
"3080000","PHMH320123080033087500064","20121113","","03","폐업","03","폐업","20150601","","","","02-903-6375","","142891","서울특별시 강북구 수유동 119번지 11호","서울특별시 강북구 삼양로 346 (수유동)","142891","(주)바이더웨이 화계사사거리점","2015-06-01 15:32:04","I","2018-08-31 23:59:59.0","","201488.790841436    ","459114.950197222    ",""
"3080000","PHMH320123080033087500065","20121114","","01","영업/정상","13","영업중","","","","","","","142876","서울특별시 강북구 수유동 181번지 42호","서울특별시 강북구 한천로150길 16 (수유동)","01053","씨유 광산사거리점","2021-09-02 15:53:23","U","2021-09-04 02:40:00.0","","202009.110299486    ","460108.899759692    ","0"
"3080000","PHMH320123080033087500066","20121114","","03","폐업","03","폐업","20141027","","","","02-999-0175","","142070","서울특별시 강북구 수유동 568번지 19호","서울특별시 강북구 4.19로 42-4 (수유동)","142070","씨유 수유419탑점","2014-10-27 10:10:14","I","2018-08-31 23:59:59.0","","200767.871582273    ","460549.053886543    ",""
"3080000","PHMH320123080033087500067","20121114","","01","영업/정상","13","영업중","","","","","02-945-0479","","","서울특별시 강북구 번동 148번지 324호","서울특별시 강북구 오현로25다길 95, 1층 (번동)","01149","CU 강북율곡점","2020-11-04 10:35:45","U","2020-11-06 02:40:00.0","","202835.566217097    ","458135.131486746    ",""
"3080000","PHMH320123080033087500068","20121114","","03","폐업","03","폐업","20160616","","","","02-905-2241","","142892","서울특별시 강북구 우이동 46번지 1호","서울특별시 강북구 삼양로163길 13 (우이동)","01005","씨유 우이중앙점","2016-06-16 15:17:03","I","2018-08-31 23:59:59.0","","201077.879859141    ","461795.361100361    ",""
"3080000","PHMH320123080033087500069","20121114","","03","폐업","03","폐업","20210820","","","","02-987-2266","","142061","서울특별시 강북구 번동 310번지 15호","서울특별시 강북구 오현로 193 (번동)","01143","씨유 번동주공점","2021-08-20 16:23:51","U","2021-08-22 02:40:00.0","","203399.492544651    ","458513.690779121    ","0"
"3080000","PHMH320123080033087500070","20121114","","03","폐업","03","폐업","20130808","","","","02-989-3700","","142100","서울특별시 강북구 미아동 838번지 8호","서울특별시 강북구 솔샘로 231 (미아동)","142100","씨유 미아삼양점","2013-11-12 15:53:05","I","2018-08-31 23:59:59.0","","201553.638460334    ","457539.107670453    ",""
"3080000","PHMH320123080033087500071","20121114","","01","영업/정상","13","영업중","","","","","02-992-5472","","142872","서울특별시 강북구 수유동 2번지 1호","서울특별시 강북구 노해로 23 (수유동)","01080","씨유 강북수유점","2013-11-12 15:55:23","I","2018-08-31 23:59:59.0","","201926.308614686    ","459483.67658657     ",""
"3080000","PHMH320123080033087500072","20121114","","01","영업/정상","13","영업중","","","","","02-999-5848","","142865","서울특별시 강북구 번동 460번지 47호","서울특별시 강북구 한천로124길 9 (번동)","01059","지에스25 번동수송점","2016-11-04 15:43:31","I","2018-08-31 23:59:59.0","","202776.249823871    ","459424.061849925    ",""
"3080000","PHMH320123080033087500073","20121114","","03","폐업","03","폐업","20150813","","","","02-986-9777","","142100","서울특별시 강북구  98번지 42호","서울특별시 강북구 도봉로 88, 나동 1층 (미아동)","01165","씨유 미아송중점","2015-08-17 08:30:18","I","2018-08-31 23:59:59.0","","202622.625521519    ","457173.994829951    ",""
"3080000","PHMH320123080033087500074","20121114","","03","폐업","03","폐업","20190329","","","","02-990-5039","","142877","서울특별시 강북구 수유동 238번지 10호","서울특별시 강북구 한천로 1097 (수유동)","01043","씨유 광산사거리1호점","2019-03-29 13:21:21","U","2019-03-31 02:40:00.0","","201837.789690136    ","460126.611447471    ",""
"3080000","PHMH320123080033087500075","20121114","","01","영업/정상","13","영업중","","","","","02-990-4895","","142888","서울특별시 강북구 수유동 724번지 3호","서울특별시 강북구 노해로 121 (수유동)","01050","씨유 수유대로점","2013-11-12 16:07:37","I","2018-08-31 23:59:59.0","","202086.047186094    ","460409.898499975    ",""
"3080000","PHMH320123080033087500076","20121114","","03","폐업","03","폐업","20130418","","","","02-988-3507","","142886","서울특별시 강북구 수유동 468번지 78호","서울특별시 강북구 인수봉로 142 (수유동)","142886","훼미리마트 수유한아름","2013-11-12 16:13:29","I","2018-08-31 23:59:59.0","","201153.916672836    ","458884.293550141    ",""
"3080000","PHMH320123080033087500077","20121114","","03","폐업","03","폐업","20200805","","","","02-902-5255","","142864","서울특별시 강북구 번동 415번지 14호","서울특별시 강북구 오패산로 410 (번동)","01064","세븐일레븐 수유중앙점","2020-08-05 17:41:58","U","2020-08-07 02:40:00.0","","202291.328318267    ","459443.671525145    ",""
"3080000","PHMH320123080033087500078","20121115","","03","폐업","03","폐업","20171031","","","","02-989-5840","","142812","서울특별시 강북구 미아동 226번지 56호","서울특별시 강북구 솔매로 89 (미아동)","01126","GS25 미아삼양로점","2017-10-31 17:46:36","I","2018-08-31 23:59:59.0","","201878.375564459    ","458107.555776465    ",""
"3080000","PHMH320123080033087500079","20121115","","03","폐업","03","폐업","20200717","","","","02-981-9224","","142886","서울특별시 강북구 수유동 464번지 9호","서울특별시 강북구 화계사길 21 (수유동)","01095","세븐일레븐 수유화계사점","2020-07-17 14:52:01","U","2020-07-19 02:40:00.0","","201012.79619641     ","459018.992590795    ",""
"3080000","PHMH320123080033087500080","20121115","","03","폐업","03","폐업","20220502","","","","02-986-9224","","142866","서울특별시 강북구 번동 526번지 13호","서울특별시 강북구 덕릉로40길 18 (번동)","01139","세븐일레븐 번동제일점","2022-05-03 13:29:09","U","2021-12-05 00:05:00.0","","202614.011916483","459104.631098606",""
"3080000","PHMH320123080033087500081","20121115","","03","폐업","03","폐업","20141120","","","","02-909-8051","","142892","서울특별시 강북구 우이동 68번지 8호","서울특별시 강북구 삼양로 585 (우이동)","142892","씨유 강북우이점","2014-11-20 14:02:18","I","2018-08-31 23:59:59.0","","201063.477012638    ","461412.18095897     ",""
"3080000","PHMH320123080033087500082","20121115","","01","영업/정상","13","영업중","","","","","02-984-7777","","142874","서울특별시 강북구 수유동 57번지 80호","서울특별시 강북구 삼양로 306 (수유동)","01116","씨유 수유빨래골점","2021-06-09 11:32:04","U","2021-06-11 02:40:00.0","","201518.519887404    ","458702.571916581    ",""
"3080000","PHMH320123080033087500083","20121115","","03","폐업","03","폐업","20211222","","","","02-987-5892","","142100","서울특별시 강북구 미아동 55번지 59호","서울특별시 강북구 도봉로10가길 5 (미아동)","01219","세븐일레븐 미아로데오점","2021-12-22 16:46:27","U","2021-12-24 02:40:00.0","","202656.395725815    ","456773.18771719     ","0"
