"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3170000","PHMH320123170035087500001","20121108","","03","폐업","03","폐업","20170530","","","","858-3176","","153023","서울특별시 금천구 가산동 238번지 84호 101호","서울특별시 금천구 벚꽃로24길 14, 101호 (가산동)","08518","GS25 가산용주","2017-05-31 11:35:13","I","2018-08-31 23:59:59.0","","189951.567774536    ","441278.590689047    ",""
"3170000","PHMH320123170035087500002","20121108","","03","폐업","03","폐업","20140723","","","","2027-5677","","153760","서울특별시 금천구 가산동 60번지 21호 101호","서울특별시 금천구 디지털로9길 33, 101호 (가산동, IT타워)","153760","GS25 금천패션","2014-07-25 13:53:18","I","2018-08-31 23:59:59.0","","189863.598209033    ","441870.90420315     ",""
"3170000","PHMH320123170035087500003","20121108","","03","폐업","03","폐업","20200826","","","","070-4207-1712","","153821","서울특별시 금천구 독산동 1022번지 97호","서울특별시 금천구 독산로70길 23 (독산동)","08558","세븐일레븐 독산희망점","2020-08-27 08:51:11","U","2020-08-29 02:40:00.0","","191354.323540748    ","440509.382320113    ",""
"3170000","PHMH320123170035087500004","20121108","","03","폐업","03","폐업","20141211","","","","2624-2455","","153716","서울특별시 금천구 가산동 685번지 디지털엠파이어 107호","서울특별시 금천구 범안로 1130, 107호 (가산동, 디지털엠파이어)","153716","미니스톱 가산엠파이어점","2014-12-12 14:58:49","I","2018-08-31 23:59:59.0","","189978.050925581    ","440363.954453659    ",""
"3170000","PHMH320123170035087500005","20121108","","03","폐업","03","폐업","20140501","","","","","","153704","서울특별시 금천구 가산동 481번지 4호","서울특별시 금천구 가산디지털1로 219, 103호 (가산동, 벽산디지털밸리6차)","153704","미니스톱 금천벽산점","2015-05-13 15:12:21","I","2018-08-31 23:59:59.0","","189232.30642848     ","442478.356256941    ",""
"3170000","PHMH320123170035087500006","20121108","","03","폐업","03","폐업","20140901","","","","805-1418","","153857","서울특별시 금천구 시흥동 870번지 10호","서울특별시 금천구 시흥대로 266 (시흥동)","153857","씨유 시흥대로점","2014-09-02 11:39:05","I","2018-08-31 23:59:59.0","","191075.857097963    ","439485.637630184    ",""
"3170000","PHMH320123170035087500007","20121108","","03","폐업","03","폐업","20140403","","","","6340-6888","","153793","서울특별시 금천구 가산동 327번지 27호 이앤씨드림타워8차 101-1호","서울특별시 금천구 가산디지털1로 45, 101-1호 (가산동, 이앤씨드림타워8차)","153793","씨유 가산이엔씨8차점","2014-04-03 13:46:10","I","2018-08-31 23:59:59.0","","189812.421197411    ","440866.434242768    ",""
"3170000","PHMH320123170035087500008","20121108","","03","폐업","03","폐업","20220509","","","","839-2521","","153773","서울특별시 금천구 가산동 345번지 9호 SK트윈테크타워 A-103호","서울특별시 금천구 가산디지털1로 119, A-103호 (가산동, SK트윈테크타워)","08589","GS25 트윈테크점","2022-05-09 14:09:26","U","2021-12-04 23:01:00.0","","189575.815287955","441503.181731081",""
"3170000","PHMH320123170035087500009","20121108","","03","폐업","03","폐업","20170905","","","","863-2191","","153792","서울특별시 금천구 가산동 459번지 11호 제이플라츠 104호","서울특별시 금천구 가산디지털1로 186, 104호 (가산동, 제이플라츠)","08502","미니스톱 가산재능점","2017-09-05 17:22:00","I","2018-08-31 23:59:59.0","","189452.382474246    ","442205.867457803    ",""
"3170000","PHMH320123170035087500010","20121108","","03","폐업","03","폐업","20160923","","","","863-4154","","153869","서울특별시 금천구 독산동 955번지 신도단지내상가","서울특별시 금천구 시흥대로152길 25, 111~112호 (독산동, 신도단지내상가)","08536","씨유 독산신도점","2016-09-23 09:27:06","I","2018-08-31 23:59:59.0","","191106.044793348    ","441695.353875235    ",""
"3170000","PHMH320123170035087500011","20121108","","03","폐업","03","폐업","20180605","","","","865-4373","","153802","서울특별시 금천구 가산동 345번지 13호 파트너스타워 103호","서울특별시 금천구 가산디지털1로 83, 103호 (가산동, 파트너스타워)","08589","세븐일레븐 파트너스타워점","2018-06-05 14:15:12","I","2018-08-31 23:59:59.0","","189700.026948955    ","441229.110998601    ",""
"3170000","PHMH320123170035087500012","20121108","","03","폐업","03","폐업","20220915","","","","","","","서울특별시 금천구 시흥동 983번지 8호","서울특별시 금천구 시흥대로 77, 8호 (시흥동)","08640","씨유 시흥유통점","2022-09-15 13:39:15","U","2021-12-08 23:07:00.0","","191339.521436397","437653.308606196",""
"3170000","PHMH320123170035087500013","20121108","","01","영업/정상","13","영업중","","","","","","","153023","서울특별시 금천구 가산동 60번지 11호 스타밸리 126호","서울특별시 금천구 디지털로9길 99, 126호 (가산동, 스타밸리)","08510","GS25가산스타점","2013-08-12 13:04:23","I","2018-08-31 23:59:59.0","","189748.024164036    ","442174.424111843    ",""
"3170000","PHMH320123170035087500014","20121108","","01","영업/정상","13","영업중","","","","","892-8021","","153854","서울특별시 금천구 시흥동 791번지","서울특별시 금천구 시흥대로 165, 110-111호 (시흥동, 남서울한양아파트재건축단지상가1단지)","08637","씨유 남서울풍림점","2020-07-07 17:40:02","U","2020-07-09 02:40:00.0","","191342.23871500000  ","438823.96806100000  ",""
"3170000","PHMH320123170035087500015","20121108","","03","폐업","03","폐업","20160617","","","","070-7674-6414","","153023","서울특별시 금천구 가산동 550번지 1호","서울특별시 금천구 가산디지털2로 98, 2동 113호 (가산동, 롯데IT캐슬)","08506","미니스톱 가산캐슬점","2016-06-17 17:14:07","I","2018-08-31 23:59:59.0","","189369.53962474     ","441629.361414684    ",""
"3170000","PHMH320123170035087500016","20121108","","03","폐업","03","폐업","20160104","","","","859-6480","","153820","서울특별시 금천구 독산동 894번지 15호","서울특별시 금천구 문성로 49 (독산동)","08549","세븐일레븐 문성로점","2016-01-06 10:02:16","I","2018-08-31 23:59:59.0","","191880.638256107    ","441656.167146869    ",""
"3170000","PHMH320123170035087500017","20121108","","03","폐업","03","폐업","20131024","","","","070-7625-3825","","153839","서울특별시 금천구 시흥동 121번지 1호","서울특별시 금천구 시흥대로63길 7 (시흥동)","153839","세븐일레븐 금천구청점","2013-10-24 15:02:09","I","2018-08-31 23:59:59.0","","191002.712790205    ","439187.567308617    ",""
"3170000","PHMH320123170035087500018","20121108","","03","폐업","03","폐업","20140515","","","","862-2236","","153023","서울특별시 금천구 가산동 327번지 32호","서울특별시 금천구 가산디지털2로 14, 105호 (가산동, 대륭테크노타운12차)","153023","미니스톱 가산대륭점","2014-05-15 16:00:51","I","2018-08-31 23:59:59.0","","189686.475000033    ","440870.092608694    ",""
"3170000","PHMH320123170035087500019","20121108","","01","영업/정상","13","영업중","","","","","839-9821","","153806","서울특별시 금천구 독산동 149번지 51호","서울특별시 금천구 시흥대로139길 14 (독산동)","08534","씨유 독산메이퀸점","2015-11-19 17:13:56","I","2018-08-31 23:59:59.0","","190843.328669926    ","441205.086299156    ",""
"3170000","PHMH320123170035087500020","20121108","","01","영업/정상","13","영업중","","","","","863-3665","","153023","서울특별시 금천구 가산동 140번지 2호 1층","서울특별시 금천구 가산로 157, 1층 (가산동)","08515","씨유 가산디지털점","2013-08-12 14:39:13","I","2018-08-31 23:59:59.0","","190191.104497812    ","441876.616243071    ",""
"3170000","PHMH320123170035087500021","20121109","","03","폐업","03","폐업","20131108","","","","","","153794","서울특별시 금천구 가산동 345번지 33호 102호","서울특별시 금천구 가산디지털2로 67, 102호 (가산동, 에이스하이엔드타워7차)","153794","씨유 가산하이엔드7차","2013-11-08 14:24:19","I","2018-08-31 23:59:59.0","","189417.678263584    ","441342.660096623    ",""
"3170000","PHMH320123170035087500022","20121109","","01","영업/정상","13","영업중","","","","","839-1851","","153801","서울특별시 금천구 가산동 143번지 11호","서울특별시 금천구 가산로 147-7 (가산동)","08515","세븐일레븐 금천가산점","2013-08-12 18:04:12","I","2018-08-31 23:59:59.0","","190235.267111581    ","441762.109600985    ",""
"3170000","PHMH320123170035087500023","20121109","","01","영업/정상","13","영업중","","","","","807-0388","","153859","서울특별시 금천구 시흥동 911번지 7호","서울특별시 금천구 금하로24길 7 (시흥동)","08644","세븐일레븐 금천은행나무점","2013-08-12 18:03:27","I","2018-08-31 23:59:59.0","","191853.267992546    ","438727.034928282    ",""
"3170000","PHMH320123170035087500024","20121109","","03","폐업","03","폐업","20170905","","","","","","","","서울특별시 금천구 독산로80길 13, 65호 (독산동)","08555","씨스페이스 시흥국악점","2017-09-05 17:21:49","I","2018-08-31 23:59:59.0","","191434.133067196    ","441004.915225775    ",""
"3170000","PHMH320123170035087500025","20121109","","03","폐업","03","폐업","20220216","","","","861-5213","","153011","서울특별시 금천구 독산동 181번지 65호","서울특별시 금천구 독산로80길 13, 1층 (독산동)","08555","GS25독산쌈지점","2022-02-16 10:53:37","U","2022-02-18 02:40:00.0","","191434.133067196    ","441004.915225775    ","0"
"3170000","PHMH320123170035087500026","20121109","","03","폐업","03","폐업","20140901","","","","6299-5990","","153801","서울특별시 금천구 가산동 60번지 25호 에이스하이엔드6차 107호","서울특별시 금천구 벚꽃로 234, 107호 (가산동, 에이스하이엔드6차)","153801","미니스톱 가산하이엔드점","2014-09-02 11:38:52","I","2018-08-31 23:59:59.0","","189855.309927286    ","441540.894601732    ",""
"3170000","PHMH320123170035087500027","20121109","","01","영업/정상","13","영업중","","","","","","","153814","서울특별시 금천구 독산동 332번지 47호","서울특별시 금천구 범안로15길 27 (독산동)","08586","이마트24 독산정다운점","2020-06-25 08:26:25","U","2020-06-27 02:40:00.0","","190427.401568412    ","440625.937754577    ",""
"3170000","PHMH320123170035087500028","20121115","","03","폐업","03","폐업","20160509","","","","","","","","서울특별시 금천구 금하로24가길 4 (시흥동)","08644","GS25 시흥별장점","2016-05-09 09:57:23","I","2018-08-31 23:59:59.0","","191851.767471121    ","438552.144226235    ",""
"3170000","PHMH320123170035087500029","20121115","","03","폐업","03","폐업","20180405","","","","","","","","서울특별시 금천구 시흥대로52길 51 (시흥동)","08628","GS25 시흥만섬","2018-04-06 12:46:01","I","2018-08-31 23:59:59.0","","191237.492605272    ","439052.867260844    ",""
"3170000","PHMH320123170035087500030","20121115","","03","폐업","03","폐업","20140221","","","","","","153783","서울특별시 금천구 가산동 481번지 10호","서울특별시 금천구 가산디지털2로 184 (가산동)","153783","GS25 벽산밸리점","2014-02-24 09:39:25","I","2018-08-31 23:59:59.0","","189127.981104583    ","442460.505542105    ",""
"3170000","PHMH320123170035087500031","20121115","","03","폐업","03","폐업","20170123","","","","","","153801","서울특별시 금천구 가산동 151번지 1호","서울특별시 금천구 남부순환로112길 31 (가산동)","08529","씨유 금천가산점","2017-01-23 17:44:11","I","2018-08-31 23:59:59.0","","190578.336566024    ","441696.516668361    ",""
"3170000","PHMH320123170035087500032","20121116","","03","폐업","03","폐업","20200417","","","","","","","서울특별시 금천구 독산동 1054번지 10호","서울특별시 금천구 시흥대로 346, 10호 (독산동)","08616","미니스톱 독산본점","2020-04-20 08:31:37","U","2020-04-22 02:40:00.0","","190894.963989136    ","440258.510288315    ",""
"3170000","PHMH320123170035087500033","20121116","","03","폐업","03","폐업","20140417","","","","","","153858","서울특별시 금천구 시흥동 886번지 11호","서울특별시 금천구 금하로14길 6 (시흥동)","153858","GS25 시흥금빛점","2014-04-17 18:00:55","I","2018-08-31 23:59:59.0","","191416.757996734    ","439015.961045748    ",""
"3170000","PHMH320123170035087500034","20121116","","01","영업/정상","13","영업중","","","","","","","153830","서울특별시 금천구 독산동 1037번지 31호","서울특별시 금천구 독산로 211 (독산동, 세진아파트)","08617","(주)코리아세븐 독산정훈점","2018-12-31 16:40:57","U","2019-01-02 02:40:00.0","","191254.150994507    ","440372.783994665    ",""
"3170000","PHMH320123170035087500035","20121116","","03","폐업","03","폐업","20181005","","","","","","153857","서울특별시 금천구 시흥동 882번지 54호","서울특별시 금천구 시흥대로 238 (시흥동)","08626","㈜코리아세븐 금천시흥점","2018-10-08 15:05:04","U","2018-10-10 02:35:37.0","","191148.965865391    ","439220.26822065     ",""
"3170000","PHMH320123170035087500036","20121116","","01","영업/정상","13","영업중","","","","","02-3281-4360","","153821","서울특별시 금천구 독산동 1015번지 17호","서울특별시 금천구 시흥대로116길 2 (독산동)","08579","㈜코리아세븐 독산점","2020-07-28 15:06:55","U","2020-07-30 02:40:00.0","","190986.165020353    ","440661.831383228    ",""
"3170000","PHMH320123170035087500037","20121116","","01","영업/정상","13","영업중","","","","","","","153806","서울특별시 금천구 독산동 152번지 8호","서울특별시 금천구 시흥대로 427 (독산동)","08535","㈜코리아세븐 금천독산점","2016-05-27 16:22:55","I","2018-08-31 23:59:59.0","","190887.148804759    ","441064.093086615    ",""
"3170000","PHMH320123170035087500038","20121116","","03","폐업","03","폐업","20180629","","","","6330-4777","","","서울특별시 금천구 가산동 60번지 44호","서울특별시 금천구 디지털로9길 46, 44호 (가산동, 이앤씨드림타워7차)","08512","씨유 가산ENC7차점","2018-07-02 07:17:58","I","2018-08-31 23:59:59.0","","189943.546219232    ","441990.817436962    ",""
"3170000","PHMH320123170035087500039","20121116","","03","폐업","03","폐업","20160927","","","","","","153773","서울특별시 금천구 가산동 345번지 9호","서울특별시 금천구 가산디지털1로 119 (가산동)","08589","씨유 가산에스케이점","2016-09-27 16:15:46","I","2018-08-31 23:59:59.0","","189575.815287955    ","441503.181731081    ",""
"3170000","PHMH320123170035087500040","20121116","","03","폐업","03","폐업","20140722","","","","","","153775","서울특별시 금천구 가산동 481번지 11호","서울특별시 금천구 가마산로 96 (가산동)","153775","미니스톱(가산테크노점)","2014-07-22 17:38:13","I","2018-08-31 23:59:59.0","","189089.927764903    ","442569.300676147    ",""
"3170000","PHMH320123170035087500041","20121119","","03","폐업","03","폐업","20150427","","","","","","153864","서울특별시 금천구 시흥동 991번지 18호","서울특별시 금천구 시흥대로 183 (시흥동)","153864","GS25 금천럭키점","2015-05-19 15:07:20","I","2018-08-31 23:59:59.0","","191248.316331334    ","438675.005717089    ",""
"3170000","PHMH320123170035087500042","20121119","","03","폐업","03","폐업","20131018","","","","","","153857","서울특별시 금천구 시흥동 879번지 21호","서울특별시 금천구 금하로 633 (시흥동)","153857","씨유 시흥본점","2013-10-18 17:58:43","I","2018-08-31 23:59:59.0","","191219.962380735    ","439204.015762203    ",""
"3170000","PHMH320123170035087500043","20121120","","01","영업/정상","13","영업중","","","","","02-896-0633","","153832","서울특별시 금천구 독산동 1047번지 37호","서울특별시 금천구 독산로51길 20 (독산동)","08618","씨유 독산동길점","2020-07-29 17:05:24","U","2020-07-31 02:40:00.0","","191340.083831641    ","440110.269815877    ",""
"3170000","PHMH320123170035087500044","20121122","","01","영업/정상","13","영업중","","","","","","","153801","서울특별시 금천구 가산동 149번지 19호","서울특별시 금천구 시흥대로149길 60 (가산동)","08532","씨유 가산세일","2016-05-27 16:18:26","I","2018-08-31 23:59:59.0","","190618.31046407     ","441427.794993091    ",""
"3170000","PHMH320123170035087500045","20121126","","03","폐업","03","폐업","20230118","","","","807-3354","","153839","서울특별시 금천구 시흥동 124번지 1호","서울특별시 금천구 금하로 617 (시흥동)","08615","GS25 시흥점","2023-01-18 14:32:40","U","2022-11-30 22:00:00.0","","191049.805464418","439166.771268508",""
"3170000","PHMH320123170035087500046","20121126","","03","폐업","03","폐업","20190925","","","","","","153800","서울특별시 금천구 가산동 43번지 1호","서울특별시 금천구 벚꽃로38길 5 (가산동)","08509","세븐일레븐 가산디지털역점","2019-09-25 09:40:59","U","2019-09-27 02:40:00.0","","189616.142056546    ","442201.740263751    ",""
"3170000","PHMH320123170035087500047","20121109","","03","폐업","03","폐업","20161104","","","","852-6938","","153801","서울특별시 금천구 가산동 149번지 27호","서울특별시 금천구 시흥대로153길 89 (가산동)","08532","GS25 가산태양","2016-11-04 10:49:29","I","2018-08-31 23:59:59.0","","190535.904870884    ","441554.623217523    ",""
"3170000","PHMH320123170035087500048","20121112","","03","폐업","03","폐업","20151022","","","","","","153706","서울특별시 금천구 가산동 345번지 90호 월드메르디앙2차 104호","서울특별시 금천구 가산디지털2로 53, 104호 (가산동, 월드메르디앙2차)","08588","미니스톱 가산월드점","2015-10-22 15:18:58","I","2018-08-31 23:59:59.0","","189419.091886816    ","441207.655086501    ",""
"3170000","PHMH320123170035087500049","20121108","","03","폐업","03","폐업","20200217","","","","858-3349","","153715","서울특별시 금천구 가산동 50번지 3호 125호","서울특별시 금천구 벚꽃로 298, 125호 (가산동, 대륭포스트타워6차)","08510","365플러스 가산대륭6","2020-02-17 16:33:38","U","2020-02-19 02:40:00.0","","189662.959175776    ","442139.514492212    ",""
"3170000","PHMH320123170035087500050","20121112","","03","폐업","03","폐업","20141112","","","","6443-5714","","153706","서울특별시 금천구 가산동 345번지 90호 한라시그마밸리 102호","서울특별시 금천구 가산디지털2로 53, 102호 (가산동, 한라시그마밸리)","153706","미니스톱 가산한라점","2014-11-12 17:53:08","I","2018-08-31 23:59:59.0","","189419.091886816    ","441207.655086501    ",""
"3170000","PHMH320123170035087500051","20121112","","03","폐업","03","폐업","20170612","","","","830-5610","","153825","서울특별시 금천구 독산동 978번지 36호","서울특별시 금천구 독산로 313 (독산동)","08542","GS25 독산반수점","2017-06-13 10:16:22","I","2018-08-31 23:59:59.0","","191372.117436323    ","441413.396592601    ",""
"3170000","PHMH320123170035087500052","20121129","","03","폐업","03","폐업","20160609","","","","869-4159","","153809","서울특별시 금천구 독산동 196번지 21호","서울특별시 금천구 독산로75길 34 (독산동)","08577","GS25 독산우정점","2016-06-10 09:40:13","I","2018-08-31 23:59:59.0","","191133.472730467    ","440792.329664289    ",""
"3170000","PHMH320123170035087500053","20121130","","03","폐업","03","폐업","20150205","","","","","","153847","서울특별시 금천구 시흥동 493번지 2호","서울특별시 금천구 시흥대로45길 39 (시흥동)","153847","세븐일레븐 금천럭키점","2015-02-06 16:45:03","I","2018-08-31 23:59:59.0","","191065.728611431    ","438486.034499121    ",""
"3170000","PHMH320123170035087500054","20121112","","03","폐업","03","폐업","20160726","","","","","","153861","서울특별시 금천구 시흥동 941번지 8호","서울특별시 금천구 시흥대로28길 35 (시흥동)","08651","GS25 금산초교점","2016-07-26 11:39:15","I","2018-08-31 23:59:59.0","","191595.745126858    ","437818.53216611     ",""
"3170000","PHMH320123170035087500055","20121130","","01","영업/정상","13","영업중","","","","","","","153790","서울특별시 금천구 가산동 60번지 15호","서울특별시 금천구 벚꽃로 286 (가산동)","08511","GS25 가리봉역점","2016-05-27 16:16:42","I","2018-08-31 23:59:59.0","","189685.516219475    ","442026.468974479    ",""
"3170000","PHMH320123170035087500056","20121112","","01","영업/정상","13","영업중","","","","","864-4426","","153801","서울특별시 금천구 가산동 141번지 8호","서울특별시 금천구 가산로 148 (가산동)","08527","썬마트","2013-08-13 17:32:32","I","2018-08-31 23:59:59.0","","190278.765566019    ","441825.884786029    ",""
"3170000","PHMH320123170035087500057","20121112","","03","폐업","03","폐업","20150105","","","","865-7658","","153825","서울특별시 금천구 독산동 969번지 6호","서울특별시 금천구 시흥대로148길 27, 1층 (독산동)","153825","씨유 문성초교점","2015-01-05 16:23:22","I","2018-08-31 23:59:59.0","","191114.945017656    ","441445.343037246    ",""
"3170000","PHMH320123170035087500058","20121112","","01","영업/정상","13","영업중","","","","","866-5970","","153808","서울특별시 금천구 독산동 179번지 12호","서울특별시 금천구 독산로 286 (독산동)","08555","씨유 독산남문점","2013-08-13 17:55:03","I","2018-08-31 23:59:59.0","","191389.928460084    ","441119.621928154    ",""
"3170000","PHMH320123170035087500059","20121112","","01","영업/정상","13","영업중","","","","","867-2232","","","서울특별시 금천구 가산동 235-57 드림캐슬주상복합아파트","서울특별시 금천구 두산로5길 58, 드림캐슬주상복합아파트 1층 104, 105호 (가산동)","08521","지에스25뉴금천유진","2020-12-31 09:50:35","U","2021-01-02 02:40:00.0","","190278.063910565    ","441220.667018242    ",""
"3170000","PHMH320123170035087500060","20121130","","03","폐업","03","폐업","20140106","","","","","","153854","서울특별시 금천구 시흥동 795번지","서울특별시 금천구 독산로50길 98 (시흥동)","153854","씨유 시흥4동점","2014-01-07 17:12:33","I","2018-08-31 23:59:59.0","","191936.282312791    ","440019.759536709    ",""
"3170000","PHMH320123170035087500061","20121203","","01","영업/정상","13","영업중","","","","","","","153803","서울특별시 금천구 가산동 371번지 42호","서울특별시 금천구 가산디지털2로 136 (가산동)","08503","씨유 가산승일점","2013-08-14 14:34:46","I","2018-08-31 23:59:59.0","","189285.310103951    ","441997.330701427    ",""
"3170000","PHMH320123170035087500062","20121203","","03","폐업","03","폐업","20190719","","","","","","153803","서울특별시 금천구 가산동 371번지 17호","서울특별시 금천구 가산디지털1로 131 (가산동)","08506","씨유 금천하이시티점","2019-07-19 10:52:23","U","2019-07-21 02:40:00.0","","189522.336721798    ","441654.010373182    ",""
"3170000","PHMH320123170035087500063","20121203","","03","폐업","03","폐업","20140611","","","","","","153711","서울특별시 금천구 가산동 319번지","서울특별시 금천구 가산디지털1로 70 (가산동)","153711","미니스톱 가산호서점","2014-06-11 14:43:04","I","2018-08-31 23:59:59.0","","189841.076534283    ","441127.322443807    ",""
"3170000","PHMH320123170035087500064","20121213","","01","영업/정상","13","영업중","","","","","896-1885","","","서울특별시 금천구 시흥동 820번지 39호","서울특별시 금천구 독산로 74, 1층 (시흥동)","08572","오마트","2019-09-23 09:00:51","U","2019-09-25 02:40:00.0","","191642.090900359    ","439083.290717603    ",""
"3170000","PHMH320123170035087500065","20121217","","03","폐업","03","폐업","20140610","","","","","","153813","서울특별시 금천구 독산동 299번지 1호","서울특별시 금천구 가산로3길 13 (독산동)","153813","예스플러스 독산점","2014-06-10 13:06:22","I","2018-08-31 23:59:59.0","","190629.409327883    ","441116.684830208    ",""
"3170000","PHMH320123170035087500066","20121218","","01","영업/정상","13","영업중","","","","","2026-4276","","","서울특별시 금천구 가산동 371번지 28호","서울특별시 금천구 가산디지털1로 168, 28호 (가산동, 우림라이온스밸리)","08507","GS25 금천우림점","2022-09-28 16:44:27","U","2021-12-08 21:00:00.0","","189538.020935968","441982.427934953",""
"3170000","PHMH320123170035087500067","20121218","","03","폐업","03","폐업","20150925","","","","","","153811","서울특별시 금천구 독산동 286번지 8호","서울특별시 금천구 시흥대로 406 (독산동)","08576","GS25 금천중앙","2015-09-25 17:53:18","I","2018-08-31 23:59:59.0","","190941.875019121    ","440840.345127303    ",""
"3170000","PHMH320123170035087500068","20121218","","03","폐업","03","폐업","20160713","","","","","","153786","서울특별시 금천구 가산동 371번지 28호","서울특별시 금천구 가산디지털1로 168 (가산동)","08507","미니스톱 가산우림점","2016-07-13 13:51:34","I","2018-08-31 23:59:59.0","","189538.020935968    ","441982.427934953    ",""
"3170000","PHMH320123170035087500069","20121220","","03","폐업","03","폐업","20140114","","","","","","153803","서울특별시 금천구 가산동 371번지 37호","서울특별시 금천구 가산디지털1로 128 (가산동)","153803","지루크렛㈜","2014-01-14 11:51:45","I","2018-08-31 23:59:59.0","","189647.046752134    ","441677.096205358    ",""
"3170000","PHMH320123170035087500070","20121224","","03","폐업","03","폐업","20150420","","","","","","153823","서울특별시 금천구 독산동 965번지 26호","서울특별시 금천구 시흥대로150길 21 (독산동)","153823","GS25 독산한양점","2015-05-08 15:49:02","I","2018-08-31 23:59:59.0","","191093.134281747    ","441522.344996485    ",""
"3170000","PHMH320123170035087500071","20121224","","01","영업/정상","13","영업중","","","","","02-894-7077","","153844","서울특별시 금천구 시흥동 266번지 1호","서울특별시 금천구 금하로 762 (시흥동)","08645","씨유 시흥벽산점","2020-07-29 17:10:58","U","2020-07-31 02:40:00.0","","192350.237217477    ","438638.245204322    ",""
"3170000","PHMH320123170035087500072","20121224","","03","폐업","03","폐업","20131016","","","","","","153841","서울특별시 금천구 시흥동 825번지 40호","서울특별시 금천구 금하로23길 32 (시흥동)","153841","GS25 시흥은행점","2013-10-16 17:34:49","I","2018-08-31 23:59:59.0","","191869.753505001    ","438948.850924592    ",""
"3170000","PHMH320123170035087500073","20121224","","03","폐업","03","폐업","20201016","","","","","","","서울특별시 금천구 가산동 345번지 50호 IT프리미어타워","서울특별시 금천구 가산디지털1로 88, IT프리미어타워 10호 (가산동)","08590","오피스디포 가산프리미어점","2020-10-16 14:20:45","U","2020-10-20 02:40:00.0","","189778.774504778    ","441302.111937219    ",""
"3170000","PHMH320123170035087500074","20121224","","03","폐업","03","폐업","20181010","","","","","","","서울특별시 금천구 시흥동 897번지 19호","서울특별시 금천구 독산로11길 31, 19호 (시흥동)","08630","바이더웨이 금천시흥점","2018-10-15 09:30:55","U","2018-10-15 23:59:59.0","","191459.560348443    ","438834.149683499    ",""
"3170000","PHMH320123170035087500075","20121224","","03","폐업","03","폐업","20201016","","","","","","","서울특별시 금천구 시흥동 789번지 66호","서울특별시 금천구 독산로 172, 66호 (시흥동)","08567","바이더웨이 부자마을점","2020-10-16 14:20:36","U","2020-10-20 02:40:00.0","","191468.022298551    ","440052.95882243     ",""
"3170000","PHMH320123170035087500076","20121226","","03","폐업","03","폐업","20210901","","","","805-1832","","153751","서울특별시 금천구 독산동 1088번지 1호","서울특별시 금천구 한내로 69-15 (독산동)","08598","임마누엘슈퍼","2021-09-02 13:10:10","U","2021-09-04 02:40:00.0","","189920.540900476    ","439526.232037905    ","0"
"3170000","PHMH320123170035087500077","20121112","","01","영업/정상","13","영업중","","","","","869-0692","","","서울특별시 금천구 가산동 235번지 34호","서울특별시 금천구 가산로3길 54, 1층 (가산동)","08521","GS25 금천제일","2018-04-24 13:33:51","I","2018-08-31 23:59:59.0","","190429.786806981    ","441139.017657619    ",""
"3170000","PHMH320123170035087500078","20121112","","03","폐업","03","폐업","20140818","","","","851-0889","","153824","서울특별시 금천구 독산동 977번지 24호","서울특별시 금천구 독산로 306 (독산동)","153824","GS25 독산중앙","2014-08-18 11:06:40","I","2018-08-31 23:59:59.0","","191401.284838268    ","441326.357130111    ",""
"3170000","PHMH320123170035087500079","20121113","","03","폐업","03","폐업","20181102","","","","","","153858","서울특별시 금천구 시흥동 889번지 8호","서울특별시 금천구 시흥대로 214 (시흥동)","08628","GS25 금천비즈메드","2018-11-02 16:30:24","U","2018-11-04 02:35:42.0","","191234.143902029    ","438993.253764531    ",""
"3170000","PHMH320123170035087500080","20121113","","03","폐업","03","폐업","20210712","","","","869-5294","","153868","서울특별시 금천구 독산동 961번지","서울특별시 금천구 독산로 348 (독산동)","08550","씨유 독산백광점","2021-07-12 14:04:57","U","2021-07-14 02:40:00.0","","191432.044877391    ","441748.984193168    ","0"
"3170000","PHMH320123170035087500081","20121113","","03","폐업","03","폐업","20200824","","","","070-4063-9741","","153864","서울특별시 금천구 시흥동 992번지 2호 남서울건영야파트","서울특별시 금천구 시흥대로59길 35 (시흥동, 남서울건영야파트)","08632","웨이스탑(시흥점)","2020-08-25 08:53:00","U","2020-08-27 02:40:00.0","","190965.440929377    ","438974.256758419    ",""
"3170000","PHMH320123170035087500082","20121113","","03","폐업","03","폐업","20131025","","","","856-6766","","153801","서울특별시 금천구 가산동 236번지 19호","서울특별시 금천구 가산로7길 53, 102호 (가산동)","153801","세븐일레븐 가산로점","2013-10-25 16:36:11","I","2018-08-31 23:59:59.0","","190251.771509522    ","441357.426020569    ",""
"3170000","PHMH320123170035087500083","20121113","","01","영업/정상","13","영업중","","","","","856-1108","","153801","서울특별시 금천구 가산동 147번지 7호","서울특별시 금천구 시흥대로153길 42 (가산동)","08529","씨유 가산원룸점","2013-08-14 15:58:57","I","2018-08-31 23:59:59.0","","190735.518410604    ","441673.040113196    ",""
