"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3190000","PHMH320123190033087500012","20121107","","01","영업/정상","13","영업중","","","","","02-826-8777","","","","서울특별시 동작구 현충로 111, B-101호 (흑석동, 명수대상가)","06904","씨유 흑석현대점","2019-01-11 13:12:18","U","2019-01-13 02:40:00.0","","197006.752409975    ","445072.723413572    ","39.6"
"3190000","PHMH320123190033087500013","20121107","","01","영업/정상","13","영업중","","","","","823-8148","","","서울특별시 동작구 대방동 393번지 65호 상원빌딩","서울특별시 동작구 상도로 69, 상원빌딩 (대방동)","06953","롯데씨브이에스711(주)대방점","2022-04-28 11:26:34","U","2021-12-03 21:00:00.0","","193586.734109264","444201.691351148",""
"3190000","PHMH320123190033087500014","20121108","","03","폐업","03","폐업","20200924","","","","","","","","서울특별시 동작구 흑석로 23 (상도동)","06912","세븐일레븐 상도2호점","2020-09-25 16:23:13","U","2020-09-27 02:40:00.0","","195802.757000978    ","444765.431905674    ","49.5"
"3190000","PHMH320123190033087500015","20121108","","03","폐업","03","폐업","20180329","","","","","","","","서울특별시 동작구 여의대방로 188-1 (대방동)","06945","세븐일레븐 대방2호점","2018-04-02 13:13:17","I","2018-08-31 23:59:59.0","","193039.571037843    ","444621.290412014    ",""
"3190000","PHMH320123190033087500016","20121108","","03","폐업","03","폐업","20190719","","","","02-6403-1714","","","","서울특별시 동작구 만양로18길 21 (노량진동, 대영독서실)","06913","미니스톱 노량진학원점","2019-07-22 15:07:18","U","2019-07-24 02:40:00.0","","195117.456281602    ","445657.414611025    ","66"
"3190000","PHMH320123190033087500017","20121108","","03","폐업","03","폐업","20160708","","","","","","","","서울특별시 동작구 여의대방로 140 (대방동, 경원빌딩)","07055","미니스톱 보라매역점","2016-07-11 13:32:15","I","2018-08-31 23:59:59.0","","192914.034335248    ","444143.865691752    ","66"
"3190000","PHMH320123190033087500018","20121108","","01","영업/정상","13","영업중","","","","","02-816-2233","","","","서울특별시 동작구 사당로 30 (상도동)","07027","GS25 숭실대점","2018-11-20 09:43:45","U","2018-11-22 02:36:00.0","","196181.014053521    ","443637.538626055    ","63"
"3190000","PHMH320123190033087500019","20121109","","03","폐업","03","폐업","20180404","","","","822-3273","","","서울특별시 동작구 대방동 17번지 43호","서울특별시 동작구 여의대방로36길 107-1 (대방동)","06942","세븐일레븐 대방등용점","2018-04-05 15:27:02","I","2018-08-31 23:59:59.0","","193912.718041953    ","445192.743050213    ",""
"3190000","PHMH320123190033087500020","20121116","","03","폐업","03","폐업","20160429","","","","811-7747","","","","서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)","06974","(주)코리아세븐 중앙대도서관점","2016-04-29 15:05:05","I","2018-08-31 23:59:59.0","","196301.648705748    ","444980.947353644    ","49.5"
"3190000","PHMH320123190033087500021","20121109","","01","영업/정상","13","영업중","","","","","02-825-6553","","","","서울특별시 동작구 서달로14가길 1 (흑석동)","06979","(주)씨스페이시스 흑석중대점","2020-08-07 15:42:28","U","2020-08-09 02:40:00.0","","196685.300669121    ","445056.498649663    ","52.8"
"3190000","PHMH320123190033087500022","20121109","","03","폐업","03","폐업","20170924","","","","582-7007","","","","서울특별시 동작구 사당로28길 5 (사당동, 청유놀이방)","07013","지에스25 이수자이","2017-09-26 09:17:54","I","2018-08-31 23:59:59.0","","198137.534941298    ","442441.673339939    ",""
"3190000","PHMH320123190033087500023","20121109","","03","폐업","03","폐업","20170913","","","","","","","","서울특별시 동작구 사당로30길 166 (사당동)","07025","GS25 사당시티","2017-09-14 18:10:27","I","2018-08-31 23:59:59.0","","198212.63825788     ","441694.12764417     ",""
"3190000","PHMH320123190033087500024","20121109","","03","폐업","03","폐업","20161014","","","","","","","","서울특별시 동작구 시흥대로 658 (신대방동, 세명약국)","07069","(주)씨스페이시스 신대방점","2016-11-28 13:12:14","I","2018-08-31 23:59:59.0","","191803.524952767    ","443132.741584701    ",""
"3190000","PHMH320123190033087500025","2012-11-09","","03","폐업","03","폐업","2023-06-30","","","","02-3487-0205","","","","서울특별시 동작구 사당로16길 65 (사당동, 동빌딩)","07011","지에스25 사당까치점","2023-06-30 16:40:34","U","2022-12-07 00:02:00.0","","197458.014377672","442074.941247054",""
"3190000","PHMH320123190033087500027","20121116","","03","폐업","03","폐업","20160609","","","","","","","","서울특별시 동작구 사당로 10 (상도동, 동호빌딩)","07027","(주)바이더웨이 숭실대2점","2016-06-10 10:12:43","I","2018-08-31 23:59:59.0","","195989.330187899    ","443681.207125453    ",""
"3190000","PHMH320123190033087500028","20121109","","03","폐업","03","폐업","20190410","","","","02-822-9022","","","","서울특별시 동작구 장승배기로 1 (상도동, 동백부동산)","07047","GS25 상도약수점","2019-05-07 16:27:23","U","2019-05-09 02:40:00.0","","194957.088484891    ","444079.047112278    ","33"
"3190000","PHMH320123190033087500029","20121109","","01","영업/정상","13","영업중","","","","","02-813-2079","","","","서울특별시 동작구 상도로47길 30 (상도1동, 로얄부동산)","06971","세븐일레븐 상도한마을점","2019-01-11 13:10:36","U","2019-01-13 02:40:00.0","","195705.065644009    ","444249.883453064    ","46.2"
"3190000","PHMH320123190033087500030","20121109","","01","영업/정상","13","영업중","","","","","02-825-2799","","","","서울특별시 동작구 상도로41길 39 (상도1동, 대경리치빌)","06969","세븐일레븐 상도한사랑점","2019-01-11 13:10:04","U","2019-01-13 02:40:00.0","","195609.009411918    ","444479.732241033    ","49.5"
"3190000","PHMH320123190033087500031","20121109","","03","폐업","03","폐업","20180817","","","","02-813-3916","","","","서울특별시 동작구 장승배기로16길 25 (노량진동, 비에스빌딩)","06925","세븐일레븐 동작우정점","2018-08-20 11:19:41","I","2018-08-31 23:59:59.0","","194743.72760926     ","444964.545021678    ","49.5"
"3190000","PHMH320123190033087500032","20121109","","01","영업/정상","13","영업중","","","","","02-3476-2678","","","","서울특별시 동작구 사당로 215 (사당동, 서림빌딩)","07004","GS25 동작 서림점","2019-01-11 13:09:26","U","2019-01-13 02:40:00.0","","197481.598826422    ","442472.071076567    ","39.6"
"3190000","PHMH320123190033087500033","20121109","","03","폐업","03","폐업","20170623","","","","822-3916","","","","서울특별시 동작구 노량진로 22 (대방동, 경방빌딩)","06938","세븐일레븐 동작대방역점","2017-07-07 10:32:04","I","2018-08-31 23:59:59.0","","193576.297229597    ","445632.267963704    ","42.9"
"3190000","PHMH320123190033087500034","20121112","","01","영업/정상","13","영업중","","","","","02-824-4857","","","","서울특별시 동작구 사당로 42 (상도동)","07027","씨유 숭실대점","2019-01-11 13:04:22","U","2019-01-13 02:40:00.0","","196305.19725364     ","443607.297519851    ","79.2"
"3190000","PHMH320123190033087500035","20121112","","01","영업/정상","13","영업중","","","","","02-825-2229","","","","서울특별시 동작구 등용로 37 (상도동, 상도래미안1차아파트)","06948","씨유 상도삼성점","2020-08-07 15:32:08","U","2020-08-09 02:40:00.0","","194093.230252346    ","444792.218622663    ","29.7"
"3190000","PHMH320123190033087500036","20121112","","01","영업/정상","13","영업중","","","","","02-533-6362","","","","서울특별시 동작구 사당로 154 (사당동, 은진빌딩)","07030","씨유 동작행운점","2019-01-15 09:09:08","U","2019-01-17 02:40:00.0","","196969.521929779    ","442822.407759674    ","82.5"
"3190000","PHMH320123190033087500037","20121112","","03","폐업","03","폐업","20220222","","","","070-4067-3533","","","","서울특별시 동작구 사당로 193 (사당동, 사당혼수백화점)","07003","미니스톱 남성사당로점","2022-02-22 09:33:59","U","2022-02-24 02:40:00.0","","197276.627337039    ","442571.087282059    ","46.2"
"3190000","PHMH320123190033087500038","20121112","","01","영업/정상","13","영업중","","","","","02-815-1002","","","","서울특별시 동작구 국사봉1길 149 (상도동)","07043","GS25 상도아람점","2019-01-11 13:05:32","U","2019-01-13 02:40:00.0","","194057.999798099    ","443710.237587326    ","46.2"
"3190000","PHMH320123190033087500039","20121112","","01","영업/정상","13","영업중","","","","","02-815-7311","","","","서울특별시 동작구 국사봉길 38 (신대방동)","07053","씨유 신대방제일점","2019-01-11 13:06:29","U","2019-01-13 02:40:00.0","","193723.322020751    ","443947.258966311    ","49.5"
"3190000","PHMH320123190033087500040","20121112","","03","폐업","03","폐업","20190531","","","","02-587-0407","","","","서울특별시 동작구 남부순환로 2061 (사당동)","07024","씨유 뉴사당점","2019-06-03 13:32:20","U","2019-06-05 02:40:00.0","","197974.913275694    ","441635.715989023    ","56.1"
"3190000","PHMH320123190033087500041","20121113","","03","폐업","03","폐업","20220726","","","","02-822-9925","","","","서울특별시 동작구 상도로 80 (대방동)","07041","GS25 동작대방점","2022-07-26 17:14:01","U","2021-12-06 22:08:00.0","","193684.284720226","444151.587078027",""
"3190000","PHMH320123190033087500042","20121113","","03","폐업","03","폐업","20161230","","","","823-2871","","","","서울특별시 동작구 상도로 179 (상도1동, 들풀)","06919","GS25 동작양지점","2017-01-02 14:49:11","I","2018-08-31 23:59:59.0","","194477.925665468    ","444726.157074208    ","69.3"
"3190000","PHMH320123190033087500043","20121113","","01","영업/정상","13","영업중","","","","","02-821-8268","","","","서울특별시 동작구 흑석로 24-1 (상도동, 중대슈퍼)","06969","씨유 중대후문점","2019-01-11 11:53:49","U","2019-01-13 02:40:00.0","","195806.741091058    ","444739.554029947    ","21.78"
"3190000","PHMH320123190033087500044","20121113","","01","영업/정상","13","영업중","","","","","02-823-4635","","","","서울특별시 동작구 상도로 368-1 (상도1동, 들풀)","06919","씨유 숭실대역점","2019-01-11 13:03:40","U","2019-01-13 02:40:00.0","","195832.775035285    ","443735.691831811    ","29.7"
"3190000","PHMH320123190033087500045","20121113","","03","폐업","03","폐업","20181113","","","","534-9514","","","","서울특별시 동작구 동작대로27가길 20 (사당동, 세원한의원)","07008","씨유 사당대승점","2018-11-14 13:52:26","U","2018-11-16 02:35:51.0","","198251.38303105     ","442725.340068647    ","23.1"
"3190000","PHMH320123190033087500046","20121113","","01","영업/정상","13","영업중","","","","","070-4234-2144","","","","서울특별시 동작구 양녕로 280-1, 1층 101호 (상도1동)","06968","씨유 상도터널점","2021-03-02 17:56:56","U","2021-03-04 02:40:00.0","","195519.17813322     ","444676.009820758    ","112.2"
"3190000","PHMH320123190033087500047","20121113","","01","영업/정상","13","영업중","","","","","02-824-6291","","","","서울특별시 동작구 상도로 266 (상도1동)","06965","씨유 상도역점","2019-01-11 11:54:19","U","2019-01-13 02:40:00.0","","195262.051476267    ","444587.076927484    ","72.6"
"3190000","PHMH320123190033087500048","20121113","","03","폐업","03","폐업","20180709","","","","815-6635","","","","서울특별시 동작구 상도로 56 (대방동)","07055","씨유 신대방삼거리역점","2018-07-10 09:23:47","I","2018-08-31 23:59:59.0","","193432.106226813    ","444157.120934346    ","99"
"3190000","PHMH320123190033087500049","20121123","","01","영업/정상","13","영업중","","","","","02-827-0075","","","","서울특별시 동작구 현충로 114-1 (흑석동)","06979","씨유 흑석명수대점","2019-01-11 11:38:53","U","2019-01-13 02:40:00.0","","196942.052512649    ","444972.969740307    ","66"
"3190000","PHMH320123190033087500050","20121114","","03","폐업","03","폐업","20160921","","","","813-0908","","","","서울특별시 동작구 성대로6길 32 (상도동)","07042","씨유 상도예강점","2016-09-26 09:50:51","I","2018-08-31 23:59:59.0","","193878.091208521    ","444060.243767268    ","21.45"
"3190000","PHMH320123190033087500051","20121114","","03","폐업","03","폐업","20220623","","","","02-826-0077","","","","서울특별시 동작구 노량진로 96 (노량진동, 오투원룸텔)","06927","세븐일레븐 노량제일점","2022-06-23 16:43:04","U","2021-12-05 22:05:00.0","","194296.537554453","445652.781993161",""
"3190000","PHMH320123190033087500052","20121114","","01","영업/정상","13","영업중","","","","","02-813-5971","","","","서울특별시 동작구 알마타길 6 (대방동, 파밀리에 하늘마루)","06941","씨유 공군회관점","2019-01-11 11:51:26","U","2019-01-13 02:40:00.0","","193354              ","445417              ","99"
"3190000","PHMH320123190033087500053","20121114","","03","폐업","03","폐업","20160816","","","","826-3365","","","","서울특별시 동작구 장승배기로 138 (노량진동, 부광장여관)","06924","씨유 노량진1동점","2016-08-17 09:05:52","I","2018-08-31 23:59:59.0","","194657.111559092    ","445286.093539659    ","33"
"3190000","PHMH320123190033087500054","20121114","","01","영업/정상","13","영업중","","","","","02-3471-5866","","","","서울특별시 동작구 동작대로9길 39 (사당동)","07015","GS25 동작사당점","2019-01-15 09:07:57","U","2019-01-17 02:40:00.0","","198103.898500939    ","442045.018433731    ","66"
"3190000","PHMH320123190033087500055","20121114","","03","폐업","03","폐업","20170216","","","","822-6955","","","","서울특별시 동작구 보라매로 91 (신대방동)","07060","세븐일레븐 신대방점","2017-02-17 14:34:17","I","2018-08-31 23:59:59.0","","193535.934779684    ","443925.162232397    ","39.6"
"3190000","PHMH320123190033087500056","20121114","","01","영업/정상","13","영업중","","","","","02-823-7889","","","","서울특별시 동작구 노량진로8길 54 (노량진동)","06929","씨유 동작구청점","2019-01-11 11:51:50","U","2019-01-13 02:40:00.0","","194471.054098609    ","445558.225816719    ","99"
"3190000","PHMH320123190033087500057","20121114","","01","영업/정상","13","영업중","","","","","02-813-4556","","","","서울특별시 동작구 노량진로8길 72 (노량진동)","06929","씨유 동작구청2호점","2019-01-11 11:52:39","U","2019-01-13 02:40:00.0","","194535.101131097    ","445518.193673235    ","99"
"3190000","PHMH320123190033087500058","20121114","","03","폐업","03","폐업","20210111","","","","02-821-5630","","","","서울특별시 동작구 상도로47길 107 (상도1동)","06969","씨유 동작상도원룸점","2021-01-14 14:22:34","U","2021-01-16 02:40:00.0","","195652.245159189    ","444646.799762431    ","29.04"
"3190000","PHMH320123190033087500059","20121115","","03","폐업","03","폐업","20220915","","","","02-826-1334","","","","서울특별시 동작구 상도로60가길 12 (상도동)","07040","지에스25 상도미래점","2022-09-15 16:45:15","U","2021-12-08 23:07:00.0","","195915.035781595","443461.876296768",""
"3190000","PHMH320123190033087500060","20121115","","03","폐업","03","폐업","20170523","","","","","","","","서울특별시 동작구 흑석로 109-2 (흑석동)","06910","씨유 흑석로점","2017-05-23 17:40:00","I","2018-08-31 23:59:59.0","","196497.381379264    ","445132.676164283    ","28.05"
"3190000","PHMH320123190033087500061","20121115","","01","영업/정상","13","영업중","","","","","02-3280-6966","","","","서울특별시 동작구 성대로29길 79 (상도동, 대광빌딩)","06959","GS25 상도초교점","2019-01-15 09:07:08","U","2019-01-17 02:40:00.0","","194340.186997127    ","444328.606055911    ","59.4"
"3190000","PHMH320123190033087500062","20121116","","03","폐업","03","폐업","20210422","","","","02-812-9377","","","","서울특별시 동작구 국사봉길 2 (신대방동)","07053","씨유 신대방점","2021-04-22 14:17:24","U","2021-04-24 02:40:00.0","","193598.382559019    ","444068.991791248    ","59.4"
"3190000","PHMH320123190033087500063","20121116","","03","폐업","03","폐업","20160930","","","","831-8933","","","","서울특별시 동작구 여의대방로 68 (신대방동, 패밀리마트)","07064","씨유 신대방경남점","2016-11-28 13:14:02","I","2018-08-31 23:59:59.0","","192339.718168792    ","443800.53870166     ","46.2"
"3190000","PHMH320123190033087500064","20121116","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 동작구 상도로 130 (상도동, 태웅빌딩)","06959","GS25 동작상도점","2019-01-11 11:42:47","U","2019-01-13 02:40:00.0","","194122.116333333    ","444397.369          ","99"
"3190000","PHMH320123190033087500065","2012-11-16","","01","영업/정상","13","영업중","","","","","02-813-8395","","","","서울특별시 동작구 만양로 105 (노량진동, 한성빌딩)","06922","씨유 노량진장미점","2023-04-28 17:31:50","U","2022-12-03 21:00:00.0","","","",""
"3190000","PHMH320123190033087500066","20121116","","03","폐업","03","폐업","20190121","","","","070-8860-8377","","","","서울특별시 동작구 만양로 19 (노량진동, 신동아리버파크아파트)","06920","홈플러스365 노량진점","2019-01-21 18:30:36","U","2019-01-23 02:40:00.0","","195078.236176484    ","445024.485155695    ","66"
"3190000","PHMH320123190033087500067","20121119","","03","폐업","03","폐업","20190731","","","","02-825-5392","","","","서울특별시 동작구 노량진로 114 (노량진동, 청탑학원)","06928","씨유 노량진청탑점","2019-07-31 16:54:51","U","2019-08-02 02:40:00.0","","194504.112992066    ","445641.56790881     ","82.5"
"3190000","PHMH320123190033087500068","20121121","","03","폐업","03","폐업","20190627","","","","02-825-1040","","","","서울특별시 동작구 현충로 92 (흑석동)","06979","씨유 흑석역","2019-06-28 11:27:07","U","2019-06-30 02:40:00.0","","196748.112009732    ","445093.070865622    ","36.3"
"3190000","PHMH320123190033087500069","2012-11-22","","03","폐업","03","폐업","2023-03-10","","","","02-812-4194","","","","서울특별시 동작구 대방동길 97 (대방동)","06945","지에스(GS)25 대방승화점","2023-03-14 10:25:09","U","2022-12-02 23:06:00.0","","","",""
"3190000","PHMH320123190033087500070","20121126","","03","폐업","03","폐업","20220812","","","","02-525-1044","","","","서울특별시 동작구 동작대로1길 45 (사당동)","07025","세븐일레븐 동작사당점","2022-08-12 16:51:37","U","2021-12-07 23:04:00.0","","198055.069722423","441673.115579829",""
"3190000","PHMH320123190033087500071","20220819","","01","영업/정상","13","영업중","","","","","02-816-1298","","","서울특별시 동작구 상도동 294-15 플레로마","서울특별시 동작구 국사봉길 87-1, 플레로마 (상도동)","07043","씨유 동작국사봉길점","2022-08-19 17:59:05","U","2021-12-07 22:01:00.0","","193850.700874303","443778.166396401",""
"3190000","PHMH320123190033087500072","20121130","","03","폐업","03","폐업","20210225","","","","02-815-5548","","","","서울특별시 동작구 상도로53길 70 (상도동, 상도에스에이치빌)","06977","세븐일레븐 상도주공점","2021-02-25 16:31:45","U","2021-02-27 02:40:00.0","","195895.211241688    ","444436.192760248    ","49.5"
"3190000","PHMH320123190033087500073","20121203","","03","폐업","03","폐업","20181227","","","","812-5978","","","","서울특별시 동작구 양녕로 279 (상도1동)","06919","GS25 상도터널","2018-12-28 10:07:12","U","2018-12-30 02:40:00.0","","195465.029274032    ","444697.136653722    ","33"
"3190000","PHMH320123190033087500074","20121204","","03","폐업","03","폐업","20201222","","","","02-822-8566","","","","서울특별시 동작구 노량진로 202 (노량진동, 남강타워)","06915","GS25 노량남강","2020-12-22 14:12:46","U","2020-12-24 02:40:00.0","","195356.053759448    ","445612.388110081    ","125.4"
"3190000","PHMH320123190033087500075","20121205","","03","폐업","03","폐업","20181010","","","","","","","","서울특별시 동작구 사당로27길 190 (사당동, 롯데캐슬아파트)","06989","세븐일레븐 사당롯데캐슬점","2018-10-11 14:53:35","U","2018-10-11 23:59:59.0","","197499.304470158    ","443175.642636425    ","99"
"3190000","PHMH320123190033087500076","20121218","","01","영업/정상","13","영업중","","","","","02-2244-6722","","","","서울특별시 동작구 장승배기로 96 (노량진동)","06925","GS25 동작도서관점","2018-11-20 09:50:19","U","2018-11-22 02:36:00.0","","194614.962095218    ","444881.264720473    ","59.4"
"3190000","PHMH320123190033087500077","20121218","","01","영업/정상","13","영업중","","","","","02-588-4286","","","","서울특별시 동작구 사당로14길 32 (사당동)","07010","세븐일레븐 사당남성점","2019-01-11 11:34:47","U","2019-01-13 02:40:00.0","","197370.868048891    ","442302.985375821    ","49.5"
"3190000","PHMH320123190033087500078","20121226","","03","폐업","03","폐업","20180111","","","","826-4061","","","","서울특별시 동작구 만양로 102 (노량진동)","06913","GS25 신노량진점","2018-01-10 10:35:08","I","2018-08-31 23:59:59.0","","195016.393083861    ","445606.684122876    ","92.4"
"3190000","PHMH320123190033087500079","20121227","","03","폐업","03","폐업","20201130","","","","02-812-8566","","","","서울특별시 동작구 노량진로14가길 11 (노량진동, 나루아카데미)","06922","GS25 노량아카데미점","2020-11-30 10:54:37","U","2020-12-02 02:40:00.0","","194901.137630629    ","445616.366355191    ","49.5"
"3190000","PHMH320123190033087500080","20121113","","03","폐업","03","폐업","20170428","","","","824-0264","","","","서울특별시 동작구 흑석로 83-2 (흑석동)","06910","(주)씨스페이시스 중대청룡점","2017-04-28 16:14:29","I","2018-08-31 23:59:59.0","","196297.00748929     ","445005.599232487    ","58.74"
"3190000","PHMH320123190033087500081","20121114","","03","폐업","03","폐업","20180701","","","","826-0260","","","","서울특별시 동작구 흑석로 102 (흑석동, 중앙대학교병원)","06973","(주)팬타개발 흑석점","2018-07-25 14:37:38","I","2018-08-31 23:59:59.0","","196469.839776813    ","445018.16965266     ",""
"3190000","PHMH320123190033087500082","20121116","","01","영업/정상","13","영업중","","","","","833-2460","","","","서울특별시 동작구 보라매로5가길 16 (신대방동, 보라매아카데미타워)","07071","(주)코리아세븐 보라매점","2020-07-30 15:53:56","U","2020-08-01 02:40:00.0","","193218.36400997     ","443239.581054145    ","49.5"
"3190000","PHMH320123190033087500083","20121116","","03","폐업","03","폐업","20180430","","","","812-6508","","","","서울특별시 동작구 노량진로 124 (노량진동)","06928","(주)코리아세븐 동작노량진점","2019-03-04 19:20:15","U","2019-03-06 02:40:00.0","","194606.451378829    ","445668.835084824    ","49.5"
"3190000","PHMH320123190033087500084","20121116","","03","폐업","03","폐업","20200131","","","","812-7540","","","","서울특별시 동작구 보라매로 113, 104호 (대방동, 코스모빌딩)","07055","(주)코리아세븐 신대방삼거리점","2020-02-07 17:26:37","U","2020-02-09 02:40:00.0","","193554.744988075    ","444142.040717888    ","49.5"
"3190000","PHMH320123190033087500085","20121116","","01","영업/정상","13","영업중","","","","","825-1402","","","","서울특별시 동작구 사당로 56 (상도동)","07027","(주)코리아세븐 상도점","2020-08-07 15:29:04","U","2020-08-09 02:40:00.0","","196441.75538071     ","443596.057753024    ","49.5"
"3190000","PHMH320123190033087500086","20121116","","01","영업/정상","13","영업중","","","","","825-8327","","","","서울특별시 동작구 만양로12길 16 (노량진동)","06917","㈜코리아세븐 노량진5호점","2020-07-30 15:51:19","U","2020-08-01 02:40:00.0","","195183.402098324    ","445323.714750369    ","49.5"
"3190000","PHMH320123190033087500087","20121116","","03","폐업","03","폐업","20200818","","","","822-0711","","","","서울특별시 동작구 장승배기로 159 (노량진동, 바이더웨이)","06929","㈜코리아세븐 동작구청점","2020-08-18 16:17:41","U","2020-08-21 02:40:00.0","","194627.338262535    ","445504.611049086    ","49.5"
"3190000","PHMH320123190033087500088","20121116","","01","영업/정상","13","영업중","","","","","812-5794","","","","서울특별시 동작구 노량진로 146 (노량진동, 이데아빌딩)","06922","(주)코리아세븐 노량진역점","2020-07-30 15:53:25","U","2020-08-01 02:40:00.0","","194812.59305916     ","445692.62623807     ","49.5"
"3190000","PHMH320123190033087500089","20121116","","03","폐업","03","폐업","20170424","","","","597-9679","","","","서울특별시 동작구 동작대로3길 10 (사당동)","07015","(주)바이더웨이 사당중앙점","2017-04-24 15:48:42","I","2018-08-31 23:59:59.0","","198233.48497169     ","441808.553923544    ","49.5"
"3190000","PHMH320123190033087500090","20121116","","01","영업/정상","13","영업중","","","","","532-5198","","","","서울특별시 동작구 동작대로27다길 29 (사당동, 서광시티뷰)","07008","(주)코리아세븐 사당서광점","2020-07-30 15:49:48","U","2020-08-01 02:40:00.0","","198217.626127441    ","442674.155448076    ","49.5"
"3190000","PHMH320123190033087500091","20121116","","03","폐업","03","폐업","20230127","","","","588-5874","","","","서울특별시 동작구 사당로2차길 2 (사당동)","07030","(주)코리아세븐 사당6호점","2023-01-27 16:55:27","U","2022-11-30 22:09:00.0","","","",""
"3190000","PHMH320123190033087500092","20121116","","01","영업/정상","13","영업중","","","","","02-595-7110","","","","서울특별시 동작구 동작대로33길 7 (사당동, 서울약국)","06997","(주)코리아세븐 이수남성점","2020-08-07 15:50:24","U","2020-08-09 02:40:00.0","","198321.192662082    ","443023.890187017    ","49.5"
"3190000","PHMH320123190033087500093","20121116","","03","폐업","03","폐업","20161202","","","","521-5359","","","","서울특별시 동작구 사당로14가길 26 (사당동)","07010","(주)바이더웨이 남성역점","2016-12-02 15:30:45","I","2018-08-31 23:59:59.0","","197378.077381771    ","442479.175398957    ","49.5"
"3190000","PHMH320123190033087500094","20121121","","01","영업/정상","13","영업중","","","","","02-812-2394","","","","서울특별시 동작구 만양로3길 20, 2동 2층 201호 (노량진동, 신동아리버파크빌)","06926","(주)코리아세븐 리버파크점","2020-08-07 15:48:36","U","2020-08-09 02:40:00.0","","195173.416930025    ","445112.842985141    ","49.5"
