"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3030000","PHMH320123030033087500014","20121109","","03","폐업","03","폐업","20150722","","","","02-468-7408","","133835","서울특별시 성동구 성수동2가 314번지 7호","서울특별시 성동구 연무장5길 18 (성수동2가)","133835","GS25 성수공원점","2015-07-22 15:48:59","I","2018-08-31 23:59:59.0","","204629.17269796     ","449145.686220169    ",""
"3030000","PHMH320123030033087500015","20121109","","03","폐업","03","폐업","20150903","","","","02-2281-4515","","133871","서울특별시 성동구 행당동 19번지 9호","서울특별시 성동구 마조로 21 (행당동)","04760","GS25 한양제일점","2015-09-03 17:11:07","I","2018-08-31 23:59:59.0","","203541.982568987    ","450836.465062571    ",""
"3030000","PHMH320123030033087500016","20121109","","03","폐업","03","폐업","20190524","","","","02-461-1799","","133830","서울특별시 성동구 성수동2가 663번지 4호","서울특별시 성동구 둘레15길 19 (성수동2가)","04776","세븐일레븐 성수으뜸점","2019-05-24 15:25:34","U","2019-05-26 02:40:00.0","","204824.755404484    ","448254.576548295    ",""
"3030000","PHMH320123030033087500017","20121109","","03","폐업","03","폐업","20151127","","","","02-2294-5122","","133871","서울특별시 성동구 행당동 1번지 133호","서울특별시 성동구 마조로 37 (행당동)","04760","GS25 한양중앙점","2015-11-27 14:41:26","I","2018-08-31 23:59:59.0","","203574.413631591    ","450978.325893013    ",""
"3030000","PHMH320123030033087500018","20121109","","03","폐업","03","폐업","20150610","","","","02-3394-7270","","133848","서울특별시 성동구 용답동 48번지 6호","서울특별시 성동구 용답19길 14 (용답동)","133848","세븐일레븐 용답로데오","2015-06-10 14:53:32","I","2018-08-31 23:59:59.0","","204567.60385899     ","451222.613076648    ",""
"3030000","PHMH320123030033087500019","20121109","","01","영업/정상","13","영업중","","","","","02-462-1466","","133825","서울특별시 성동구 성수동1가 685번지 696호","서울특별시 성동구 왕십리로 85 (성수동1가, 갤러리아 포레)","04769","GS25 성수포레점","2014-08-01 10:57:14","I","2018-08-31 23:59:59.0","","203684.281166499    ","449280.97521227     ",""
"3030000","PHMH320123030033087500020","20121109","","01","영업/정상","13","영업중","","","","","02-2295-8172","","133816","서울특별시 성동구 마장동 801번지 1호","서울특별시 성동구 마조로15길 21 (마장동)","04759","7eleven 마장하영점","2022-10-21 17:39:35","U","2021-10-30 22:03:00.0","","203409.193328868","451254.263537393",""
"3030000","PHMH320123030033087500021","20121109","","03","폐업","03","폐업","20170403","","","","02-2281-0228","","133869","서울특별시 성동구 행당동 320번지 22호","서울특별시 성동구 고산자로 198 (행당동)","04745","씨유 행당중앙점","2017-04-03 13:58:36","I","2018-08-31 23:59:59.0","","202958.425520541    ","450615.046736902    ",""
"3030000","PHMH320123030033087500022","20121109","","03","폐업","03","폐업","20161013","","","","02-498-2919","","133822","서울특별시 성동구 성수동1가 685번지 472호","서울특별시 성동구 서울숲2길 13-27 (성수동1가)","04768","GS25 성수현대점","2016-10-13 15:17:40","I","2018-08-31 23:59:59.0","","203502.366822242    ","449500.597047462    ",""
"3030000","PHMH320123030033087500023","20121109","","03","폐업","03","폐업","20190220","","","","02-2293-9768","","133809","서울특별시 성동구 금호동4가 631번지","서울특별시 성동구 독서당로 274 (금호동4가)","04737","바이더웨이 금호대우점","2019-02-20 10:06:05","U","2019-02-22 02:40:00.0","","201679.831320553    ","449411.814465537    ",""
"3030000","PHMH320123030033087500024","20121109","","01","영업/정상","13","영업중","","","","","02-466-1947","","133819","서울특별시 성동구 성수동1가 33번지 21호","서울특별시 성동구 뚝섬로3길 16 (성수동1가)","04780","GS25 성수비즈웰점","2014-08-01 14:49:07","I","2018-08-31 23:59:59.0","","204321.668356854    ","448817.329182521    ",""
"3030000","PHMH320123030033087500025","20121109","","01","영업/정상","13","영업중","","","","","02-2281-2796","","","서울특별시 성동구 옥수동 528번지 이편한세상옥수파크힐스","서울특별시 성동구 매봉길 50, 126동 B층 201호 (옥수동, 이편한세상옥수파크힐스)","04731","지에스25 금호역점","2019-10-08 16:44:09","U","2019-10-10 02:40:00.0","","201157.877298502    ","449563.280012747    ",""
"3030000","PHMH320123030033087500026","20121112","","03","폐업","03","폐업","20190611","","","","02-463-4532","","133821","서울특별시 성동구 성수동1가 656번지 1731호","서울특별시 성동구 아차산로 8 (성수동1가)","04778","GS25 뚝섬제일점","2019-06-11 14:52:56","U","2019-06-13 02:40:00.0","","203919.575847929    ","449499.992709594    ",""
"3030000","PHMH320123030033087500027","20121112","","03","폐업","03","폐업","20160608","","","","","","133866","서울특별시 성동구 행당동 192번지 29호","서울특별시 성동구 고산자로 284 (행당동)","04750","세븐일레븐 샤르망점","2016-06-08 16:42:05","I","2018-08-31 23:59:59.0","","203182.593906872    ","451405.183612375    ",""
"3030000","PHMH320123030033087500028","20121112","","03","폐업","03","폐업","20140911","","","","02-465-6675","","133834","서울특별시 성동구 성수동2가 300번지 79호","서울특별시 성동구 아차산로7길 2 (성수동2가)","133834","씨유 (구)성수역점","2014-09-11 15:59:05","I","2018-08-31 23:59:59.0","","204728.97987438     ","449236.057701932    ",""
"3030000","PHMH320123030033087500029","20121112","","01","영업/정상","13","영업중","","","","","02-2299-5113","","133870","서울특별시 성동구 행당동 322번지 127호","서울특별시 성동구 행당로 104-1 (행당동)","04716","씨유 행당두산점","2014-08-01 15:22:35","I","2018-08-31 23:59:59.0","","202620.861169       ","450581.675469       ",""
"3030000","PHMH320123030033087500030","20121112","","03","폐업","03","폐업","20210629","","","","02-2282-1616","","133816","서울특별시 성동구 마장동 815번지 9호","서울특별시 성동구 마조로 71 (마장동)","04759","세븐일레븐 성동마장점","2021-06-29 15:29:06","U","2021-07-01 02:40:00.0","","203592.50650115     ","451315.065165331    ",""
"3030000","PHMH320123030033087500031","20121112","","03","폐업","03","폐업","20181214","","","","02-2281-5231","","133779","서울특별시 성동구 행당동 347번지 행당대림아파트 백합상가동","서울특별시 성동구 행당로 79, 1층 (행당동, 행당대림아파트 백합상가동)","04713","씨유 행당대림점","2018-12-14 14:31:30","U","2018-12-16 02:40:00.0","","202326.503044305    ","450625.58422744     ",""
"3030000","PHMH320123030033087500032","20121113","","01","영업/정상","13","영업중","","","","","02-469-8852","","","서울특별시 성동구 성수동2가 228번지 1호 차밍빌딩","서울특별시 성동구 성덕정길 145, 차밍빌딩 (성수동2가)","04777","씨유 성수영동교점","2020-05-11 17:07:25","U","2020-05-13 02:40:00.0","","205193.917274502    ","448258.515774754    ",""
"3030000","PHMH320123030033087500033","20121113","","03","폐업","03","폐업","20211028","","","","02-464-2645","","133834","서울특별시 성동구 성수동2가 300번지 75호","서울특별시 성동구 성수일로8길 30 (성수동2가)","04793","GS25 성수역점","2021-10-28 17:55:12","U","2021-10-30 02:40:00.0","","204694.788012445    ","449274.734886019    ","0"
"3030000","PHMH320123030033087500034","20121113","","01","영업/정상","13","영업중","","","","","02-2281-0779","","133871","서울특별시 성동구 행당동 4번지 27호","서울특별시 성동구 마조로5길 8 (행당동)","04760","세븐일레븐 한양대역점","2014-08-01 15:37:09","I","2018-08-31 23:59:59.0","","203484.79991723     ","450875.460875417    ",""
"3030000","PHMH320123030033087500035","20121113","","03","폐업","03","폐업","20180625","","","","02-2214-2005","","133850","서울특별시 성동구 용답동 232번지 1호 신창비바패밀리","서울특별시 성동구 천호대로 400 (용답동, 신창비바패밀리)","04808","씨유 장한평역점","2018-06-25 14:00:06","I","2018-08-31 23:59:59.0","","205527.887051222    ","451002.807624223    ",""
"3030000","PHMH320123030033087500036","20121113","","03","폐업","03","폐업","20191230","","","","02-2215-3680","","133849","서울특별시 성동구 용답동 152번지 9호","서울특별시 성동구 용답9길 7-1 (용답동)","04803","미니스톱 용답중앙점","2019-12-30 12:57:34","U","2020-01-01 02:40:00.0","","204419.189632922    ","451442.203832822    ",""
"3030000","PHMH320123030033087500037","20121113","","03","폐업","03","폐업","20191122","","","","02-2292-7266","","133867","서울특별시 성동구 행당동 286번지 4호","서울특별시 성동구 왕십리로 319 (행당동)","04715","GS25 행당점","2019-11-22 15:14:40","U","2019-11-24 02:40:00.0","","202925.379717525    ","451077.315260532    ",""
"3030000","PHMH320123030033087500038","20121113","","01","영업/정상","13","영업중","","","","","02-2291-3535","","133857","서울특별시 성동구 하왕십리동 946번지 43호","서울특별시 성동구 왕십리로 363-1 (하왕십리동)","04710","씨유 하왕십리점","2014-08-01 15:57:21","I","2018-08-31 23:59:59.0","","202532.710059634    ","451304.687521792    ",""
"3030000","PHMH320123030033087500039","20121113","","01","영업/정상","13","영업중","","","","","02-466-1742","","133924","서울특별시 성동구 성수동1가 656번지 997호","서울특별시 성동구 왕십리로14길 16 (성수동1가)","04789","씨유 성수뚝섬점","2014-08-01 15:59:59","I","2018-08-31 23:59:59.0","","203935.207077454    ","449615.380927025    ",""
"3030000","PHMH320123030033087500040","20121113","","03","폐업","03","폐업","20180323","","","","02-2291-1742","","133816","서울특별시 성동구 마장동 800번지 20호","서울특별시 성동구 마조로15길 5 (마장동)","04759","씨유 마장원룸점","2018-03-23 17:20:55","I","2018-08-31 23:59:59.0","","203546.801156318    ","451260.609052422    ",""
"3030000","PHMH320123030033087500041","20121113","","03","폐업","03","폐업","20150313","","","","02-2297-1444","","133778","서울특별시 성동구 금호동1가 633번지 벽산상가동 502-2호","서울특별시 성동구 금호로 100, 502-2호 (금호동1가, 벽산상가동)","133778","GS25 금호벽산점","2015-03-13 09:56:15","I","2018-08-31 23:59:59.0","","202326.470897024    ","449954.683065141    ",""
"3030000","PHMH320123030033087500042","20121114","","03","폐업","03","폐업","20220610","","","","02-2282-5482","","","서울특별시 성동구 행당동 168번지 151호","서울특별시 성동구 왕십리광장로 17, 1층 (행당동)","04750","㈜비지에프휴먼넷 씨유 왕십리민자역사점","2022-06-13 11:07:31","U","2021-12-05 23:05:00.0","","203321.562330114","451001.868687869",""
"3030000","PHMH320123030033087500043","20121114","","03","폐업","03","폐업","20190319","","","","02-461-7210","","133835","서울특별시 성동구 성수동2가 314번지 6호","서울특별시 성동구 아차산로 96 (성수동2가)","04782","씨유 성수점","2019-03-20 17:03:51","U","2019-03-22 02:40:00.0","","204762.18272976     ","449148.896432559    ",""
"3030000","PHMH320123030033087500044","2012-11-14","","01","영업/정상","13","영업중","","","","","02-462-4202","","","서울특별시 성동구 성수동2가 506번지 1층","서울특별시 성동구 성덕정길 84, 1층 (성수동2가)","04775","이마트24 R성수2가점","2023-02-07 10:04:58","U","2022-12-02 00:09:00.0","","204592.131878027","448387.916406426",""
"3030000","PHMH320123030033087500045","20121114","","03","폐업","03","폐업","20160308","","","","02-2298-8055","","133883","서울특별시 성동구 도선동 324번지 2호","서울특별시 성동구 무학로4길 19 (도선동)","04707","씨유 도선홍익점","2016-03-08 14:15:00","I","2018-08-31 23:59:59.0","","202830.941868927    ","451387.596976658    ",""
"3030000","PHMH320123030033087500046","20121115","","03","폐업","03","폐업","20150923","","","","02-2293-8545","","133883","서울특별시 성동구 도선동 332번지 1호 청기와타운 103호","서울특별시 성동구 왕십리로28길 15, 103호 (도선동, 청기와타운)","04707","씨유 도선공원점","2015-09-23 16:53:28","I","2018-08-31 23:59:59.0","","202720.520872512    ","451428.66398947     ",""
"3030000","PHMH320123030033087500047","20121115","","01","영업/정상","13","영업중","","","","","02-461-8545","","133727","서울특별시 성동구 성수동2가 277번지 37호 성원상떼뷰","서울특별시 성동구 아차산로15길 10 (성수동2가)","04798","씨유 성수성원점","2014-08-01 16:45:22","I","2018-08-31 23:59:59.0","","205455.198217331    ","449050.405043668    ",""
"3030000","PHMH320123030033087500048","20121115","","03","폐업","03","폐업","20160219","","","","02-2281-0900","","133815","서울특별시 성동구 마장동 768번지 1호 안민빌딩","서울특별시 성동구 마장로39길 36, 109호 (마장동, 안민빌딩)","04756","씨유 마장현대점","2016-02-19 14:18:44","I","2018-08-31 23:59:59.0","","203790.522401271    ","451759.382358319    ",""
"3030000","PHMH320123030033087500049","20121115","","01","영업/정상","13","영업중","","","","","02-416-6760","","133764","서울특별시 성동구 성수동1가 704번지 한진타운상가","서울특별시 성동구 뚝섬로 312 (성수동1가, 한진타운상가)","04773","씨유 성수한진점","2014-08-01 16:51:38","I","2018-08-31 23:59:59.0","","203933.697716773    ","448762.825899457    ",""
"3030000","PHMH320123030033087500050","2012-11-15","","03","폐업","03","폐업","2023-05-08","","","","02-467-3219","","133-837","서울특별시 성동구 송정동 73번지 882호","서울특별시 성동구 광나루로11길 39 (송정동)","04801","씨유 송정사랑점","2023-05-08 13:12:26","U","2022-12-04 23:00:00.0","","205912.571031198","449893.814177911",""
"3030000","PHMH320123030033087500051","20121116","","01","영업/정상","13","영업중","","","","","02-2298-4716","","133839","서울특별시 성동구 옥수동 296번지 15호","서울특별시 성동구 한림말3길 16 (옥수동)","04735","㈜코리아세븐 옥수2호점","2016-07-15 17:59:17","I","2018-08-31 23:59:59.0","","201333.589462521    ","448923.429783821    ",""
"3030000","PHMH320123030033087500052","20121116","","01","영업/정상","13","영업중","","","","","02-2291-3438","","133839","서울특별시 성동구 옥수동 250번지","서울특별시 성동구 독서당로 218 (옥수동)","04734","㈜코리아세븐 옥수점","2016-07-15 17:56:41","I","2018-08-31 23:59:59.0","","201170.960314149    ","448900.635568165    ",""
"3030000","PHMH320123030033087500053","20121116","","03","폐업","03","폐업","20171027","","","","02-462-5818","","133835","서울특별시 성동구 성수동2가 315번지 7호","서울특별시 성동구 성수이로 87 (성수동2가)","04782","씨유 성수성문점","2017-10-27 09:31:57","I","2018-08-31 23:59:59.0","","204902.393695334    ","448952.157253884    ",""
"3030000","PHMH320123030033087500054","20121116","","03","폐업","03","폐업","20181231","","","","02-2295-5878","","133868","서울특별시 성동구 행당동 317번지 63호","서울특별시 성동구 행당로 121 (행당동)","04714","㈜코리아세븐 행당점","2019-01-16 15:34:49","U","2019-01-18 02:40:00.0","","202791.251243918    ","450675.496908224    ",""
"3030000","PHMH320123030033087500055","20121116","","03","폐업","03","폐업","20210406","","","","02-2281-3984","","133862","서울특별시 성동구 행당동 28번지 7호","서울특별시 성동구 왕십리로 235 (행당동)","04764","㈜코리아세븐 한양대정우점","2021-04-12 14:17:49","U","2021-04-14 02:40:00.0","","203594.396615801    ","450551.490420234    ",""
"3030000","PHMH320123030033087500056","20121116","","03","폐업","03","폐업","20160708","","","","02-2212-2334","","133849","서울특별시 성동구 용답동 98번지 4호","서울특별시 성동구 천호대로 286 (용답동)","04804","세븐일레븐 용답본점","2016-07-08 17:19:11","I","2018-08-31 23:59:59.0","","204563.519926511    ","451589.386994453    ",""
"3030000","PHMH320123030033087500057","20121119","","03","폐업","03","폐업","20190115","","","","02-2291-1110","","133871","서울특별시 성동구 행당동 3번지 3호","서울특별시 성동구 마조로7길 15-1 (행당동)","04760","토마토 왕십리점","2019-01-15 16:51:50","U","2019-01-17 02:40:00.0","","203417.079310484    ","450940.21144258     ",""
"3030000","PHMH320123030033087500058","20121120","","03","폐업","03","폐업","20190509","","","","02-2212-3644","","133848","서울특별시 성동구 용답동 57번지 13호","서울특별시 성동구 용답중앙15길 3 (용답동)","04804","씨유 용답로데오점","2019-05-14 16:12:03","U","2019-05-16 02:40:00.0","","204609.834815589    ","451307.0474143      ",""
"3030000","PHMH320123030033087500059","20121121","","01","영업/정상","13","영업중","","","","","","","133867","서울특별시 성동구 행당동 279번지","서울특별시 성동구 왕십리로 309 (행당동)","04715","세븐일레븐 왕십리이스타빌점","2016-07-15 17:57:28","I","2018-08-31 23:59:59.0","","203005.523753648    ","450991.92124928     ",""
"3030000","PHMH320123030033087500060","20121122","","01","영업/정상","13","영업중","","","","","02-464-3116","","133120","서울특별시 성동구 성수동2가 300번지 4호","서울특별시 성동구 아차산로 103 (성수동2가)","04794","GS25 성수테크노점","2014-08-01 18:04:22","I","2018-08-31 23:59:59.0","","204859.957619335    ","449199.388104109    ",""
"3030000","PHMH320123030033087500061","20121123","","03","폐업","03","폐업","20140829","","","","070-4404-1881","","133882","서울특별시 성동구 도선동 69번지 성동삼성쉐르빌 103호","서울특별시 성동구 무학로6길 50, 103호 (도선동, 성동삼성쉐르빌)","133882","GS25 도선쉐르빌","2014-08-29 16:32:44","I","2018-08-31 23:59:59.0","","203017.021457357    ","451346.281102634    ",""
"3030000","PHMH320123030033087500062","20121123","","01","영업/정상","13","영업중","","","","","02-465-2225","","133110","서울특별시 성동구 성수동1가 237번지 2호","서울특별시 성동구 성덕정길 56 (성수동1가)","04775","GS25 성수사랑점","2014-08-01 18:10:40","I","2018-08-31 23:59:59.0","","204311.569909175    ","448430.454468284    ",""
"3030000","PHMH320123030033087500063","20121123","","03","폐업","03","폐업","20200529","","","","02-463-2512","","133826","서울특별시 성동구 성수동2가 204번지 2호","서울특별시 성동구 성덕정길 152 (성수동2가)","04777","씨유 성수청기와점","2020-06-01 13:37:36","U","2020-06-04 02:40:00.0","","205247.494744841    ","448229.126737125    ",""
"3030000","PHMH320123030033087500064","20121203","","03","폐업","03","폐업","20181217","","","","02-2233-8892","","133807","서울특별시 성동구 금호동3가 1286번지","서울특별시 성동구 장터길 31 (금호동3가)","04724","미니스톱 금호점","2018-12-17 16:39:35","U","2018-12-19 02:40:00.0","","201647.030855861    ","449580.545649241    ",""
"3030000","PHMH320123030033087500065","20121203","","01","영업/정상","13","영업중","","","","","02-2297-9334","","","서울특별시 성동구 마장동 772번지 4호 1층","서울특별시 성동구 마장로 301, 1층 (마장동)","04756","GS25 마장역점","2017-06-28 14:23:09","I","2018-08-31 23:59:59.0","","203727.54120995     ","451575.01607132     ",""
"3030000","PHMH320123030033087500066","20121204","","01","영업/정상","13","영업중","","","","","02-2297-7774","","133854","서울특별시 성동구 하왕십리동 242번지 167호","서울특별시 성동구 무학로 44 (하왕십리동)","04703","이마트24 왕십리청계벽산점","2022-11-29 16:46:01","U","2021-11-02 00:01:00.0","","202613.347527784","451756.144464187",""
"3030000","PHMH320123030033087500067","20121214","","01","영업/정상","13","영업중","","","","","02-3409-0711","","133120","서울특별시 성동구 성수동2가 289번지 227호","서울특별시 성동구 성수일로12길 44 (성수동2가)","04794","㈜코리아세븐 성수캐슬점","2016-07-15 18:01:41","I","2018-08-31 23:59:59.0","","204820.788075733    ","449427.450428006    ",""
"3030000","PHMH320123030033087500068","20121218","","01","영업/정상","13","영업중","","","","","02-2024-2107","","133832","서울특별시 성동구 성수동2가 280번지 21호 우림e-biz센터","서울특별시 성동구 광나루로6길 35, 111호 (성수동2가, 우림e-biz센터)","04799","GS25 성수우림점","2014-08-01 18:27:11","I","2018-08-31 23:59:59.0","","205525.616970821    ","449394.284127151    ",""
"3030000","PHMH320133030033087500001","20131205","","01","영업/정상","13","영업중","","","","","02-2205-5337","","133120","서울특별시 성동구 성수동2가 223번지 11호","서울특별시 성동구 성덕정길 128 (성수동2가)","04777","GS25 성수햇살","2014-08-04 15:07:20","I","2018-08-31 23:59:59.0","","205020.684946332    ","448252.450316749    ",""
"3030000","PHMH320133030033087500002","20131226","","03","폐업","03","폐업","20170912","","","","02-469-2273","","133120","서울특별시 성동구 성수동2가 301번지 46호","서울특별시 성동구 성수일로 42 (성수동2가)","04782","GS25 성수2가","2017-09-12 11:19:52","I","2018-08-31 23:59:59.0","","204329.606272725    ","449106.595819895    ",""
"3030000","PHMH320133030033087500003","20131112","","03","폐업","03","폐업","20131112","","","","02-460-9432","","133826","서울특별시 성동구 성수동2가 289번지 5호 성수에이펙센터 101호","서울특별시 성동구 아차산로7나길 18, 101호 (성수동2가)","133826","GS25 성수에이펙점","2014-07-29 17:14:48","I","2018-08-31 23:59:59.0","","205005.412995572    ","449496.502512417    ",""
"3030000","PHMH320133030033087500004","20130102","","01","영업/정상","13","영업중","","","","","070-7795-6641","","133858","서울특별시 성동구 하왕십리동 985번지 9호","서울특별시 성동구 무학봉15가길 7 (하왕십리동)","04710","세븐일레븐 왕십리제일점","2014-08-04 11:15:16","I","2018-08-31 23:59:59.0","","202606.826540086    ","450980.509913808    ",""
"3030000","PHMH320133030033087500005","2013-01-08","","03","폐업","03","폐업","2023-03-30","","","","02-2299-5370","","","서울특별시 성동구 금호동1가 1800","서울특별시 성동구 금호로 64, 2층 (금호동1가)","04718","씨유 뉴금호삼성점","2023-03-30 11:47:08","U","2022-12-04 00:01:00.0","","202245.298309007","449647.955956036",""
"3030000","PHMH320133030033087500006","20130114","","03","폐업","03","폐업","20201230","","","","02--468-5872","","133724","서울특별시 성동구 성수동1가 708번지 성수동 동아그린아파트 상가동 103호","서울특별시 성동구 상원10다길 26, 103호 (성수동1가, 성수동 동아그린아파트 상가동)","04791","㈜코리아세븐 성수점","2020-12-30 14:01:58","U","2021-01-01 02:40:00.0","","204173.363951786    ","449849.407159514    ",""
"3030000","PHMH320133030033087500007","20130124","","01","영업/정상","13","영업중","","","","","02-2292-5122","","","서울특별시 성동구 행당동 344 신동아아파트","서울특별시 성동구 독서당로59길 84, 신동아아파트 상가동 지하층 3-12호 (행당동)","04716","GS25 행당신동아점","2022-07-26 09:17:47","U","2021-12-06 22:08:00.0","","202831.905687785","450233.87834092",""
"3030000","PHMH320133030033087500008","20130129","","03","폐업","03","폐업","20141230","","","","02-2299-2560","","133844","서울특별시 성동구 옥수동 450번지 21호","서울특별시 성동구 독서당로39길 43-1 (옥수동)","133844","씨유 옥수그린점","2015-01-09 11:36:46","I","2018-08-31 23:59:59.0","","200896.532906303    ","448738.405972437    ",""
"3030000","PHMH320133030033087500009","20130131","","03","폐업","03","폐업","20180116","","","","02-2299-8120","","133817","서울특별시 성동구 사근동 190번지 11호","서울특별시 성동구 사근동10길 16 (사근동)","04762","GS25 한양여대점","2018-01-16 15:19:03","I","2018-08-31 23:59:59.0","","204266.543983364    ","450901.720478489    ",""
"3030000","PHMH320133030033087500010","20130131","","03","폐업","03","폐업","20181206","","","","02-467-8923","","133120","서울특별시 성동구 성수동2가 281번지 12호","서울특별시 성동구 광나루로 320-1 (성수동2가)","04799","씨유 성동세무서점","2018-12-06 17:35:18","U","2018-12-08 02:40:00.0","","205710.511071112    ","449519.091217222    ",""
"3030000","PHMH320133030033087500011","20130206","","03","폐업","03","폐업","20171227","","","","02-2231-6287","","133803","서울특별시 성동구 금호동2가 494번지","서울특별시 성동구 금호산길 61 (금호동2가)","04723","GS25 신금호점","2017-12-27 14:55:15","I","2018-08-31 23:59:59.0","","201632.950717916    ","450154.454196936    ",""
"3030000","PHMH320133030033087500012","20130228","","03","폐업","03","폐업","20211005","","","","02-2293-7549","","133812","서울특별시 성동구 마장동 474번지 5호","서울특별시 성동구 고산자로 345 (마장동)","04704","세븐일레븐 마장고운타워점","2021-10-05 17:30:23","U","2021-10-07 02:40:00.0","","203232.354620995    ","452019.132498433    ","0"
