"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3090000","PHMH320123090033087500060","20121112","","03","폐업","03","폐업","20161230","","","","955-0098","","132023","서울특별시 도봉구 방학동 484번지 14호 1층","서울특별시 도봉구 시루봉로 105-2, 1층 (방학동)","01362","씨유도봉신동아점","2016-12-30 13:44:02","I","2018-08-31 23:59:59.0","","202357.030158797    ","461977.997067088    ",""
"3090000","PHMH320123090033087500061","20121112","","01","영업/정상","13","영업중","","","","","903-2873","","132924","서울특별시 도봉구 창동 655번지 20호 1층","서울특별시 도봉구 도봉로 468, 1층 (창동)","01455","세븐일레븐쌍문역점","2021-07-14 10:48:57","U","2021-07-16 02:40:00.0","","202966.7837047      ","460551.406386109    ","0"
"3090000","PHMH320123090033087500062","20121113","","01","영업/정상","13","영업중","","","","","3494-5130","","132827","서울특별시 도봉구 방학동 264번지 8호","서울특별시 도봉구 도당로6길 28 (방학동)","01389","GS25방학성원","2014-03-13 15:27:07","I","2018-08-31 23:59:59.0","","203144.240069599    ","462124.870600104    ",""
"3090000","PHMH320123090033087500063","20121113","","03","폐업","03","폐업","20181002","","","","906-7333","","132793","서울특별시 도봉구 창동 805번지 동아그린아파트상가 103호","서울특별시 도봉구 노해로63다길 24, 103호 (창동, 동아그린아파트상가)","01399","씨유창동동아점","2018-10-02 15:31:30","U","2018-10-04 02:35:29.0","","204031.968329866    ","461333.59735433     ",""
"3090000","PHMH320123090033087500064","20121113","","03","폐업","03","폐업","20140714","","","","070-4046-3503","","132838","서울특별시 도봉구 방학동 604번지 14호 1층1호","서울특별시 도봉구 시루봉로15길 14, 1층 1호 (방학동)","132838","세븐일레븐도봉안방학길점","2014-07-14 16:38:55","I","2018-08-31 23:59:59.0","","202835.75619733     ","462837.043709912    ",""
"3090000","PHMH320123090033087500065","20121113","","01","영업/정상","13","영업중","","","","","956-8680","","132854","서울특별시 도봉구 방학동 718번지 6호 메일프라자 108호","서울특별시 도봉구 마들로 649-20, 108호 (방학동, 메일프라자)","01332","세븐일레븐도봉방학역점","2014-03-13 15:40:38","I","2018-08-31 23:59:59.0","","203885.511674049    ","462884.624009557    ",""
"3090000","PHMH320123090033087500066","20121113","","01","영업/정상","13","영업중","","","","","904-0133","","132906","서울특별시 도봉구 창동 254번지 23호","서울특별시 도봉구 노해로63가길 14 (창동)","01399","씨유창동미소점","2014-03-13 15:42:40","I","2018-08-31 23:59:59.0","","203921.817247528    ","461218.031075784    ",""
"3090000","PHMH320123090033087500067","20121113","","03","폐업","03","폐업","20161107","","","","998-8580","","132959","서울특별시 도봉구 창동 578번지 142호","서울특별시 도봉구 덕릉로 221 (창동)","01471","한국미니스톱신창점","2016-11-18 09:05:08","I","2018-08-31 23:59:59.0","","203216.530361879    ","459520.660717027    ",""
"3090000","PHMH320123090033087500068","20121113","","01","영업/정상","13","영업중","","","","","992-6451","","132898","서울특별시 도봉구 창동 3번지 4호 신한빌딩 107호","서울특별시 도봉구 마들로11길 71, 107호 (창동, 신한빌딩)","01414","씨유(CU)창동신한점","2023-01-04 16:54:30","U","2022-12-01 00:06:00.0","","204285.331210395","461213.575148552",""
"3090000","PHMH320123090033087500069","20121114","","04","취소/말소/만료/정지/중지","24","직권폐업","20161209","","","","955-9483","","132839","서울특별시 도봉구 방학동 619번지","서울특별시 도봉구 시루봉로 194 (방학동)","01358","씨유방학중앙점","2016-12-09 17:20:58","I","2018-08-31 23:59:59.0","","202786.481327505    ","462675.20231411     ",""
"3090000","PHMH320123090033087500070","20121114","","03","폐업","03","폐업","20150612","","","","1577-9621","","","","서울특별시 도봉구 방학로 192 (방학동)","132830","한국미니스톱방학2점","2015-06-16 16:32:22","I","2018-08-31 23:59:59.0","","202722.50933200000  ","462519.12843900000  ",""
"3090000","PHMH320123090033087500071","20121114","","01","영업/정상","13","영업중","","","","","3492-7770","","132820","서울특별시 도봉구 도봉동 616번지 21호","서울특별시 도봉구 도봉로155길 6 (도봉동)","01309","씨유신도봉점","2021-08-20 14:31:53","U","2021-08-22 02:40:00.0","","203781.228168449    ","463395.625756459    ","0"
"3090000","PHMH320123090033087500072","20121114","","03","폐업","03","폐업","20150401","","","","3491-4315","","132839","서울특별시 도봉구 방학동 614번지 5호 1층","서울특별시 도봉구 시루봉로13길 13, 1층 (방학동)","132839","태양마트","2015-04-01 16:43:43","I","2018-08-31 23:59:59.0","","202712.141591151    ","462729.142343214    ",""
"3090000","PHMH320123090033087500074","20121114","","03","폐업","03","폐업","20180302","","","","902-6465","","132926","서울특별시 도봉구 창동 700번지 108호","서울특별시 도봉구 노해로 269 (창동)","01428","GS25도봉창동점","2018-03-02 14:17:33","I","2018-08-31 23:59:59.0","","203283.130365471    ","461031.333151122    ",""
"3090000","PHMH320123090033087500075","20121114","","01","영업/정상","13","영업중","","","","","3493-0683","","132854","서울특별시 도봉구 방학동 715번지 9호 평산빌라트 101호","서울특별시 도봉구 도봉로150길 40, 101호 (방학동, 평산빌라트)","01335","씨유방학사랑점","2014-03-13 16:31:25","I","2018-08-31 23:59:59.0","","203933.127194996    ","462597.931001233    ",""
"3090000","PHMH320123090033087500076","20121114","","01","영업/정상","13","영업중","","","","","070-8117-3552","","132853","서울특별시 도봉구 방학동 702번지 3호","서울특별시 도봉구 도당로 138 (방학동)","01340","씨유방학도당길점","2020-09-18 11:17:35","U","2020-09-20 02:40:00.0","","203601.740095246    ","462741.730135403    ",""
"3090000","PHMH320123090033087500077","20121116","","03","폐업","03","폐업","20180919","","","","993-6860","","132896","서울특별시 도봉구 쌍문동 713번지 31호","서울특별시 도봉구 도봉로137길 21 (쌍문동)","01392","세븐일레븐쌍문3호점","2018-09-19 16:25:38","U","2018-09-19 23:59:59.0","","203439.038895891    ","461950.626482885    ",""
"3090000","PHMH320123090033087500078","20121116","","01","영업/정상","13","영업중","","","","","900-4081","","132885","서울특별시 도봉구 쌍문동 423번지 19호","서울특별시 도봉구 삼양로 542 (쌍문동)","01368","세븐일레븐쌍문점","2014-03-13 16:49:17","I","2018-08-31 23:59:59.0","","201076.85313831     ","461021.925111838    ",""
"3090000","PHMH320123090033087500079","20121116","","01","영업/정상","13","영업중","","","","","906-8676","","132866","서울특별시 도봉구 쌍문동 123번지 74호","서울특별시 도봉구 도봉로109길 46 (쌍문동)","01444","세븐일레븐쌍문2호점","2021-07-14 10:23:28","U","2021-07-16 02:40:00.0","","202653.201885478    ","460530.995767293    ","0"
